ID	A17MB	A17FB	A16MB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB
TRINITY_DN61205_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131071_c0_g1_i1	5	2	5	5	0	5	8	4	9
TRINITY_DN127613_c0_g1_i5	56.5499	79.5194	52.6104	128.722	76.7652	62.2049	75.7405	68.6434	78.4893
TRINITY_DN122989_c0_g1_i1	36	50	13	46	22	36	20	10	17
TRINITY_DN151028_c0_g1_i1	3	5	9	4	4	4	8	5	5
TRINITY_DN125941_c1_g1_i1	2103.2	2673.07	2609.24	4440.95	2262.98	2523.96	2667.53	2079.25	2057.02
TRINITY_DN182467_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN171011_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN119358_c1_g2_i4	7	3	7	25	9	10	5	6	10
TRINITY_DN8521_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN118032_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131211_c4_g1_i1	5	7	12	37	10	12	6	8	9
TRINITY_DN23905_c0_g2_i1	0	9	0	0	2	14	3	2	0
TRINITY_DN170196_c0_g1_i1	0	1	1	0	0	0	0	1	0
TRINITY_DN30881_c0_g1_i1	0	31	0	0	5	27	1	11	0
TRINITY_DN48099_c0_g1_i1	13	10	6	27	9	10	8	9	9
TRINITY_DN130578_c0_g2_i7	354	173	126	800	165	47	78	84	102
TRINITY_DN47450_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN154661_c0_g1_i1	0	37	0	0	4	34	0	10	0
TRINITY_DN125555_c1_g1_i2	1.00648	7.07204	3.03865	7.20985	7.07335	6.05648	3	8	5.04948
TRINITY_DN36259_c0_g1_i1	148	91	207	329	69	97	174	54	179
TRINITY_DN130877_c0_g1_i1	19	20	16	24	5	5	29	2	1
TRINITY_DN128465_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN65400_c0_g2_i1	0	0	0	0	1	0	2	0	3
TRINITY_DN216996_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN125766_c0_g1_i1	285.541	181.455	157.818	327.633	200.857	208.755	221	201.895	210.298
TRINITY_DN200048_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131120_c5_g2_i10	467	441	384	743	329	405	496	409	434
TRINITY_DN130391_c1_g1_i3	166	231	71	190	139	186	140	94	184
TRINITY_DN130524_c2_g1_i2	68	78	56	103	79.1867	86	64.3085	59	85.3707
TRINITY_DN130769_c2_g6_i1	0	3	2	0	2	1	1	4	2
TRINITY_DN131284_c1_g2_i1	1.14914	5.62576	5.1499	5.06079	1.10337	2.30067	1.11472	2.28928	1.05822
TRINITY_DN123441_c0_g1_i4	3	8	16	6	8	2	2	4	4
TRINITY_DN51788_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133067_c0_g1_i1	39	77	84	134	73	65	71	69	52
TRINITY_DN131625_c5_g6_i1	4499.86	2769.18	2100.81	4989.38	2381.48	2997.63	3039.38	3136.25	3320.03
TRINITY_DN115684_c1_g2_i1	247.631	116.694	41.3486	158.984	80.2097	133	116.28	89	167
TRINITY_DN108430_c0_g2_i1	5	1	0	1	0	0	1	1	0
TRINITY_DN131358_c1_g4_i1	261	241	227	331	170	182	333	248	246
TRINITY_DN210934_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN3468_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN153738_c0_g1_i1	3	3	3	3	1	1	1	1	0
TRINITY_DN111565_c0_g1_i1	5	13	10	12	7	4	5	6	0
TRINITY_DN124623_c5_g1_i2	146.652	127.978	123.47	224.805	117.374	103.009	112.666	110.959	66.9617
TRINITY_DN115334_c0_g2_i2	3	8	2	6	4	1	0	7	2
TRINITY_DN82183_c0_g1_i1	0	35	0	0	10	51	3	18	1
TRINITY_DN132870_c0_g2_i3	148.351	235.917	152.985	279.182	137.969	145.822	145.05	114.294	162.999
TRINITY_DN193836_c0_g1_i1	0	28	0	0	5	29	4	13	1
TRINITY_DN134200_c1_g1_i1	1	0	1	1	0	1	0	0	2
TRINITY_DN112465_c0_g1_i1	284	282	191	417	293	271	237	248	286
TRINITY_DN133055_c0_g4_i2	2316	1667	1539	3631	1735	1807	2378	1895	2179
TRINITY_DN30378_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN123125_c7_g2_i1	72.4724	103.423	209.159	308.534	192.323	175.486	200.347	7.79E-08	0.000132889
TRINITY_DN127296_c0_g1_i1	463	575	330	662	345	348	476	398	423
TRINITY_DN112813_c0_g1_i1	28.0935	31.2207	25.4507	53.4926	20.9474	23.0811	26.2452	49.9106	45.7408
TRINITY_DN215114_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN6860_c0_g1_i1	0	0.985392	4	1.9701	0.983982	0	1	4	0
TRINITY_DN41239_c0_g1_i1	5	4	6	4	2	0	5	1	7
TRINITY_DN125523_c6_g3_i1	60	97	133	162	94	87	112	74	86
TRINITY_DN77554_c0_g1_i1	0	5	0	0	1	6	1	5	0
TRINITY_DN84135_c0_g1_i1	0	3	0	0	2	8	0	0	0
TRINITY_DN90036_c0_g2_i1	1	45	0	0	11	54	3	18	1
TRINITY_DN164869_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN168117_c0_g1_i1	2	0	4	0	0	6	0	3	3
TRINITY_DN136234_c11_g1_i1	470	436	232	547	302	309	340	296	406
TRINITY_DN136124_c10_g1_i1	169	248	185	293	185	182	156	140	205
TRINITY_DN132601_c1_g1_i1	23	26	10	10	17	5	15	21.1246	22
TRINITY_DN17965_c0_g1_i1	22	27.089	23.0666	54.0999	32.2138	16.0263	23	36.1792	29.0524
TRINITY_DN111111_c0_g1_i1	7	69	65	301	97	104	98	91	229
TRINITY_DN122910_c0_g2_i1	0	0	0	0	1.07774	0	0	0	0
TRINITY_DN131606_c1_g1_i11	121	193	153	153	112	124	187	132	143
TRINITY_DN145304_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN72151_c0_g2_i1	0	3	2	17	5	2	5	5	8
TRINITY_DN154277_c0_g1_i1	0	2	0	0	1	8	1	1	0
TRINITY_DN132431_c6_g1_i1	30	40	3	66	15	36	19	32	77
TRINITY_DN71487_c0_g2_i1	70.2558	63.96	74	2.02899	47.2923	73.625	55.3966	63.4308	2.52459
TRINITY_DN151739_c0_g1_i1	0	28	0	0	7	18	1	7	0
TRINITY_DN214332_c0_g1_i1	0	16	0	0	2	11	0	6	0
TRINITY_DN96124_c0_g1_i1	0	0	0	0	0	0	0	0	2
TRINITY_DN84380_c0_g2_i1	0	4	2	3.37351	0	2.75274	0	0	1
TRINITY_DN124238_c0_g1_i1	214	241	176	401	258	216	255	258	186
TRINITY_DN114358_c0_g2_i1	29	41	25	38	12	35	34	23	54
TRINITY_DN135609_c7_g3_i1	71.3735	64.6844	71.7751	111.777	109.903	56.5128	41.6783	39.7769	64.7563
TRINITY_DN133113_c0_g2_i2	1110	854	667	1774	972	923	733	787	856
TRINITY_DN132198_c1_g1_i6	901.198	1583.41	1903.55	2627.61	1000.42	1098.04	1339.85	728.827	622.903
TRINITY_DN117090_c1_g1_i4	373.283	484.804	362.941	851.951	492.718	418.193	406.637	320.639	471.978
TRINITY_DN134083_c6_g1_i1	3	6	0	6	3	3	2	3	7
TRINITY_DN33018_c0_g1_i1	0	11	0	0	2	10	1	5	0
TRINITY_DN9237_c0_g1_i1	9	10	0	1	4	0	1	0	1
TRINITY_DN134981_c0_g1_i1	2	4	1	3	2.00785	1.00676	2.04478	3	2.00796
TRINITY_DN126870_c0_g1_i2	9	6	10	8	8	5	11	3	7
TRINITY_DN121948_c0_g1_i1	79	87	100	138	64	72	114	85	113
TRINITY_DN155059_c0_g1_i1	83	61	53	171	54	79	90	106	146
TRINITY_DN111881_c0_g2_i1	0	4	14	17	11	18	3	8	11
TRINITY_DN130330_c1_g1_i1	227	204	164	365	229	193	156	159	203
TRINITY_DN131082_c0_g3_i1	82	59	75	115	72	67	115	81	138
TRINITY_DN53960_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN65850_c0_g2_i1	0	6	0	0	1	12	1	4	0
TRINITY_DN215315_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN107606_c0_g1_i1	41	48	38	53	41	36	54	54	33
TRINITY_DN134675_c5_g5_i2	209	199	261	545	221	190	243	259	258
TRINITY_DN15073_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN93188_c0_g1_i2	13	2	7	8	3	7	13	12	10
TRINITY_DN126366_c0_g1_i2	2	0	0	3	4	1	0	0	0
TRINITY_DN51878_c0_g1_i1	1	1	0	14	5	3	1	1	1
TRINITY_DN2632_c0_g1_i1	0	1.95151	0.971374	0	4	0	0	0.97225	0.986761
TRINITY_DN104526_c0_g2_i1	5	7	12	6	7	10	9	4	6
TRINITY_DN10234_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN47067_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN81402_c0_g2_i1	0	18	0	0	7	24	2	6	0
TRINITY_DN132916_c4_g1_i2	293.673	167.335	62.1274	234.079	101	156	172.203	303.5	220.759
TRINITY_DN209306_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131178_c0_g2_i1	145.394	137.395	153	160.612	96.8256	168.714	120.253	148.812	182.781
TRINITY_DN152048_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN211679_c0_g1_i1	0	19	0	0	3	18	0	6	0
TRINITY_DN130338_c8_g4_i1	0	133	0	0	18.4051	128.334	10	37.6733	1
TRINITY_DN121709_c0_g1_i1	8	2	2	7	5	2	4	6	8
TRINITY_DN127495_c2_g2_i2	64.9019	80.8486	44.4476	111.98	79.5334	85.9688	46.7559	37.3737	68.6469
TRINITY_DN135547_c2_g1_i4	1234.92	1820.67	1653.02	2813.73	1536.54	1486.78	1415.19	1100.69	1149.46
TRINITY_DN113916_c0_g1_i1	9.25903	2.47875	2.39163	9.35423	8.19762	1.22466	1.23093	14.8088	28.8104
TRINITY_DN26466_c0_g1_i1	15.3804	16.3886	17.2569	37.4731	21.2763	13.6792	16.1196	11.6848	23.8566
TRINITY_DN100617_c0_g1_i1	53.3917	32.2186	47.1175	34.071	20.5589	23.2884	18.1931	22.9915	39.0648
TRINITY_DN185229_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN111223_c0_g1_i1	987	1273	1298	1734	1057	1236	1257	1349	1115
TRINITY_DN133690_c1_g1_i2	119	157	65	166	90	91	85	107	117
TRINITY_DN103318_c0_g1_i1	1	0	0	1	2	4	1	1	2
TRINITY_DN14266_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN107761_c0_g1_i1	107	106	117	200	90	92	144	110	133
TRINITY_DN165897_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN212595_c0_g1_i1	0	21	0	0	0	13	3	2	0
TRINITY_DN144761_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133234_c0_g1_i4	36	2	2	3	4	3	4	1	3
TRINITY_DN196186_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN137053_c0_g1_i1	0	44	0	1	20	58	1	14	0
TRINITY_DN77302_c0_g2_i1	0	5	0	0	0	10	2	5	0
TRINITY_DN158962_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN114532_c0_g1_i3	67.9994	107	52.2463	54.6038	73	61	150	93.8605	78.7914
TRINITY_DN114023_c0_g1_i1	11	12	16	28	11	22	22	31	13
TRINITY_DN129314_c5_g1_i1	38	37	17	45	23	31	35	38	44
TRINITY_DN122221_c0_g2_i1	50	86	64	149	80	62	167	80	105
TRINITY_DN47305_c0_g1_i1	0	3	0	4	0	4	0	2	2
TRINITY_DN126452_c0_g2_i3	148.67	125.629	145.783	221.474	118.619	142.051	149.685	88.6049	113.401
TRINITY_DN128401_c4_g2_i1	15	20	21	15	13	12	27	16	11
TRINITY_DN197462_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN89540_c0_g1_i1	0	20	0	0	5	22	0	8	0
TRINITY_DN94132_c0_g1_i1	2	7	6	3	5	0	0	5	4
TRINITY_DN114541_c0_g1_i14	322	380	270	486	271	298	294	308	328
TRINITY_DN122068_c0_g1_i1	64	40	41	103	55	41	43	37	79
TRINITY_DN123699_c0_g1_i1	3	6	13	2	0	4	5	0	0
TRINITY_DN132624_c0_g1_i1	38.313	65.3686	40.1687	76.0507	57.8204	33.2776	45.2224	56.4774	54.0144
TRINITY_DN117688_c1_g2_i1	17.5949	24.7317	10.627	16.8116	14.3208	13.9798	11.2526	10.1656	18.7696
TRINITY_DN119240_c1_g2_i1	63	49	36	69	36	57	77	57	50
TRINITY_DN21755_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN116232_c1_g2_i2	8	5	6	20	14	6	2	4	17
TRINITY_DN4678_c0_g1_i1	35.6351	51	18	63.8628	26.8655	19	25	17	26
TRINITY_DN89284_c0_g2_i1	0	18	0	1	2	16	1	7	0
TRINITY_DN182190_c0_g1_i1	73.4303	96.9801	74.8102	86.4328	49.1686	37.0248	78.736	6.07709	3.70575
TRINITY_DN125652_c0_g2_i2	0	2	0	5	0	1	0	2	2
TRINITY_DN125848_c0_g1_i3	862	790	800	1451	759	775	1043	1067	890
TRINITY_DN41563_c0_g1_i1	9	6	10	4	1	6	6	5	5
TRINITY_DN129438_c4_g1_i4	234.444	372.164	309.007	524.102	320.413	356.11	270.916	201.753	346.165
TRINITY_DN124093_c3_g9_i1	0	1.00535	3	5.01387	1	0	4	0	2
TRINITY_DN46711_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN79832_c0_g1_i1	8	4	4	8	2	3	6	1	4
TRINITY_DN154722_c0_g1_i1	0	7	0	0	1	9	1	0	0
TRINITY_DN109953_c0_g1_i2	1	1	1	0	2	2	1	2	1
TRINITY_DN133039_c0_g3_i1	1	2	3	2	0	1	1	0	1
TRINITY_DN131885_c2_g6_i1	280	318	421	426	210	254	319	246	249
TRINITY_DN119314_c0_g1_i1	153	180	87	208	91	118	137	128	100
TRINITY_DN165666_c0_g1_i1	0	11	0	0	8	17	1	4	0
TRINITY_DN120457_c0_g1_i2	165	295	184	290	219	198	227	253	224
TRINITY_DN79883_c0_g1_i1	3	2	1	2	0	0	2	0	2
TRINITY_DN121417_c1_g1_i4	96	84	127	119	109	126	141	109	91
TRINITY_DN79027_c0_g1_i1	1	1	0	2	0	1	0	0	1
TRINITY_DN99915_c0_g1_i2	2	11	2	3	3	3	4	2	3
TRINITY_DN195193_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN9119_c0_g2_i1	0	0.0930587	2.36885	1.34242	0	0	0	0	0
TRINITY_DN136299_c1_g1_i1	25.6659	41.2696	14.5032	45.299	15.9295	28.4739	19.6585	28.3872	19.8149
TRINITY_DN122217_c0_g1_i1	58.6011	109.899	37.4065	122.645	46.4547	70.4675	65.5819	42.0657	77.144
TRINITY_DN160237_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130288_c1_g2_i1	61.277	70.689	57.3537	141.401	60.5266	63.6438	85.7527	73.8853	87.3915
TRINITY_DN114774_c0_g1_i1	3	252	0	2	81	248	17	102	1
TRINITY_DN88761_c0_g1_i1	0	1	1	1	0	1	0	1	0
TRINITY_DN128686_c7_g2_i1	4.02294	4.31621	0	2.32196	18.2927	12.8181	12.5109	3.92411	10.6408
TRINITY_DN116835_c0_g1_i1	952	1276	984	2325	912	960	1189	1124	1318
TRINITY_DN85208_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN135138_c0_g7_i3	626.787	554.728	376.219	733.011	387.077	495.85	392.78	348.444	441.259
TRINITY_DN161453_c0_g1_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN117292_c0_g1_i2	21	12	31	47	35	22	38	29	23
TRINITY_DN194711_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN115652_c0_g1_i4	122	131.515	64	181.38	92.5103	138.286	95.7793	83.246	101.192
TRINITY_DN119238_c0_g2_i1	14	17	22	33	17	28	10	14	8
TRINITY_DN132361_c0_g3_i1	1070	636	472	1443	773	728	584	623	693
TRINITY_DN125532_c4_g2_i1	41	32.3324	21.1198	31	28.7097	39.1561	31	33.6602	32.3014
TRINITY_DN160590_c0_g1_i1	0	1	0	0	0	1	5	1	0
TRINITY_DN130935_c1_g1_i4	116	80	61	155	86	83	71	78	63
TRINITY_DN132332_c0_g3_i1	167	49	53	280	85	57	151	65	144
TRINITY_DN122190_c1_g1_i1	560	328	485	780	330	280	859	365	397
TRINITY_DN168563_c0_g1_i1	1	0	8	0	1	0	0	13	0
TRINITY_DN128092_c2_g4_i1	0	0.292529	0	0	0	7.24E-07	0	0	0
TRINITY_DN131167_c1_g1_i4	74	114	54	156	65	66	57	66	77
TRINITY_DN38270_c0_g1_i1	4	3	6	4	2	3	2	5	2
TRINITY_DN125956_c1_g1_i1	1515.07	1536.41	894.773	2030.62	1240.81	1310.12	1719.92	1755.94	1137.05
TRINITY_DN163209_c0_g1_i1	6	4	3	6	5	2	5	3	6
TRINITY_DN37162_c0_g1_i1	158.61	0	96.1524	354	72.4147	106.658	101.435	0	0
TRINITY_DN136109_c1_g16_i1	42.7868	33.7076	53.6103	69.1673	26.5069	43.5501	30.3659	38.8112	27.6171
TRINITY_DN124568_c0_g2_i1	33	65	62	95	58	27	37	47	53
TRINITY_DN121039_c3_g3_i4	42	52	125	106	72	52	61	59	95
TRINITY_DN157159_c0_g1_i1	21	8	4	13	5	4	10	1	10
TRINITY_DN115766_c0_g2_i1	4932	3722	4655	8909	4250	4306	6121	4978	4547
TRINITY_DN134496_c7_g3_i3	328.663	342.865	143.862	363.829	205.146	165.578	164.806	243.42	289.482
TRINITY_DN29977_c0_g1_i1	1	0	0	2	2	1	4	0	2
TRINITY_DN118194_c0_g1_i3	193	237	225	314	188	169	230	183	205
TRINITY_DN104239_c0_g2_i1	2	0	1	2	1	2	0	1	2
TRINITY_DN68370_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN62370_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN162289_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN201187_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN126291_c3_g1_i1	1254	1496	1355	1902	1112	1290	1611	2005	1631
TRINITY_DN174027_c0_g1_i1	0	0	0	1	0	0	0	0	0
TRINITY_DN151798_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN140995_c0_g1_i1	5	4	0	5.09237	3.09114	2.00057	3.08907	3.20421	2.06192
TRINITY_DN135472_c1_g1_i1	171.785	285.602	227.636	452.276	175.988	214.843	187.014	179.607	220.029
TRINITY_DN66939_c0_g3_i1	0	24	0	0	5	23	4	9	0
TRINITY_DN73346_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN132626_c0_g1_i1	73.8075	97.7343	58.4323	116.656	52.4818	81.684	67.2839	59.7562	87.6588
TRINITY_DN124695_c0_g1_i5	63	34	24	79	36	44	36	29	33
TRINITY_DN60088_c0_g1_i1	0	16	0	0	2	19	3	5	0
TRINITY_DN35685_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN188740_c0_g1_i1	1.14295	0	0	4.08149	0	0	1.3737	1.01847	7.11931
TRINITY_DN28859_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN202951_c0_g1_i1	21.3852	4.42134	2.98379	20.261	28.8892	7.5465	15.3853	18.821	40.8642
TRINITY_DN65419_c0_g1_i1	3	2	3.023	3	1	3	0	0	0
TRINITY_DN133219_c0_g5_i1	1	0	1	1	0	0	0	0	2
TRINITY_DN25392_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN43248_c0_g1_i1	2	0	0	0	0	0	2	0	3
TRINITY_DN132722_c2_g2_i3	1072.65	886.807	892.871	1641.05	877.337	935.552	1027.65	857.756	954.214
TRINITY_DN3332_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN134710_c3_g2_i1	32	29	34	36	47	26	39	26	37
TRINITY_DN127545_c1_g1_i1	228	184	82	297	178	155	158	136	212
TRINITY_DN112837_c0_g1_i2	25	29	22	79	21	44	20	20	23
TRINITY_DN123184_c1_g4_i1	8	8	13	10	6	3	12	24	7
TRINITY_DN25773_c0_g1_i1	5	10	5	10	8	4	4	5	4
TRINITY_DN121411_c0_g1_i1	1	0	0	3	2	0	0	1	0
TRINITY_DN194208_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN92986_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN47070_c0_g1_i1	2	8	5	10	2	6	4	7	3
TRINITY_DN208096_c0_g1_i1	0	0	3	0	0	0	0	1	5
TRINITY_DN107561_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN114954_c0_g1_i1	1	0	0	1	0	3	0	5	2
TRINITY_DN179747_c0_g1_i1	0	18	0	0	3	23	2	9	0
TRINITY_DN93268_c0_g1_i1	6	6	4	0	1	5	2	1	6
TRINITY_DN112933_c0_g1_i1	16	13	24	12	7	13	21	14	26
TRINITY_DN151817_c0_g1_i1	2	138	0	0	35	143	10	54	4
TRINITY_DN4791_c0_g1_i1	1	2	0	0	0	0	0	0	0
TRINITY_DN128392_c3_g5_i1	23	28	24	34	22	28	31	23	24
TRINITY_DN148666_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN196986_c0_g1_i1	0	5	0	0	1	8	0	1	0
TRINITY_DN119537_c0_g2_i1	23	20	11	24	17	18	12	15	16
TRINITY_DN83961_c0_g1_i1	2	9	2	6	3	2	3	3	4
TRINITY_DN28277_c0_g1_i1	0	24	0	0	5	14	3	6	0
TRINITY_DN133243_c3_g1_i2	668.865	1046.56	834	1254.66	904	887.904	837	949	1005.89
TRINITY_DN132332_c0_g4_i1	99	25	33	290	68	45	98	54	86
TRINITY_DN132256_c1_g1_i6	182	249	218	609	347	323	212	243	304
TRINITY_DN180266_c0_g1_i1	0	1.04829	0	0	0	0	2.14961	0	2.08333
TRINITY_DN131318_c1_g3_i1	3	4	3	9	7	7	5	7	8
TRINITY_DN25779_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN122080_c0_g3_i2	2735	2678	2869	4211	2307	2570	2645	2416	2528
TRINITY_DN14946_c0_g1_i1	0	21	0	0	6	24	3	7	0
TRINITY_DN125215_c1_g8_i1	12.8204	11.3812	8.31543	16.2693	5.81043	5.68976	8.77184	9.5784	13.9286
TRINITY_DN100830_c0_g1_i2	4	2	0	7	4	4	2	0	4
TRINITY_DN133606_c1_g3_i1	5	1	0	5	2	0	4	2	2
TRINITY_DN123243_c0_g1_i1	25	23	22	478	28	5	16	69	465
TRINITY_DN72701_c0_g1_i1	1.1463	2	4	13	7	5	6	3	5
TRINITY_DN24922_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN132314_c2_g6_i1	268	228	351	381	246	231	300	236	136
TRINITY_DN103874_c0_g1_i1	30	39	36	49	34	28	45	58	15
TRINITY_DN143643_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN112749_c0_g3_i7	358.959	733.191	736.317	506.71	268.568	469.823	344.464	519.343	437.295
TRINITY_DN54444_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN113938_c0_g1_i1	8.91536	7	3.93545	23.1551	9.71884	9.85628	4	4.8493	5
TRINITY_DN70811_c0_g3_i1	0	16	0	0	5	22	1	11	0
TRINITY_DN52900_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN100672_c0_g1_i1	0	166	0	0	28.739	127.133	15.9397	51.3439	0
TRINITY_DN68455_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN122690_c2_g1_i5	3	2	0	1	4	3	1	0	7
TRINITY_DN58082_c0_g1_i1	0	13	0	0	4	11	2	5	0
TRINITY_DN116607_c0_g1_i1	8	1	1	1	2	3	2	3	3
TRINITY_DN201095_c0_g1_i1	1	2	3	1	0	0	0	0	1
TRINITY_DN122644_c2_g4_i1	24	14	24	36	22	15	32	19	32
TRINITY_DN3576_c0_g1_i1	0	23	0	0	6	21	1	5	0
TRINITY_DN260_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN153042_c0_g1_i1	10	7	5	10	12	3	17	7	9
TRINITY_DN175450_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131952_c0_g2_i1	29.8677	45.8458	13.3539	66.1833	33.147	24.7682	20.6179	26.9311	31.5331
TRINITY_DN195716_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN97513_c1_g1_i1	0	1	0	0	2	1	0	3	1
TRINITY_DN121576_c0_g1_i1	33	19	19	28	22	32	28	39	31
TRINITY_DN74855_c0_g1_i1	0	0	1	0	0	0	0	1	0
TRINITY_DN117253_c1_g1_i1	146	166.288	127	258	131.293	131	148.284	122	146.266
TRINITY_DN164007_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN135335_c1_g1_i1	86	86	49	121	49	87	79	119	96
TRINITY_DN130814_c0_g1_i4	24.293	18.1567	18.0337	57.3792	8.05617	26.1497	15.0218	5.03137	30.0637
TRINITY_DN105633_c0_g1_i1	25	23	13	43	23	21	16	15	11
TRINITY_DN69080_c0_g3_i1	0	89.1894	0	4	15.8761	94.0467	0	25.1494	0
TRINITY_DN23641_c2_g1_i1	1.03207	2.04567	0	0	2	0	0	4	0
TRINITY_DN123340_c0_g1_i1	0	1	0	1	0	3	0	114	0
TRINITY_DN114747_c0_g1_i1	401	430	308	516	340	277	285	217	335
TRINITY_DN29553_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN151218_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130844_c0_g2_i1	1159.02	1580.06	986.103	2688.74	1358.75	1372.51	1134.85	791.584	1565.74
TRINITY_DN127216_c4_g1_i2	47	28	25	54	37	21	40	30	55
TRINITY_DN125890_c4_g2_i3	115	147	161	250	115	146	176	171	159
TRINITY_DN118244_c0_g2_i1	1	3	0	0	2	1	3	1	2
TRINITY_DN1387_c0_g1_i1	0	4	0	0	0	9	0	1	1
TRINITY_DN143503_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130436_c6_g1_i1	581	731	448	737	433	545	639	559	560
TRINITY_DN114599_c0_g1_i2	63	86	83	179	86	66	71	74	65
TRINITY_DN124593_c3_g2_i3	684	809	259	1088	566	660	660	515	522
TRINITY_DN167611_c0_g1_i1	1	4	3	11	3	7	3	0	1
TRINITY_DN172101_c0_g1_i1	0	7	0	0	1	11	0	2	0
TRINITY_DN134735_c4_g3_i1	51	60.6438	45	68	26	27	47	43	33
TRINITY_DN184408_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN3918_c0_g1_i1	0	1	0	0	1	9	0	4	0
TRINITY_DN215805_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN134963_c2_g2_i1	18.6499	0	1.28E-07	0	0	6.34E-08	1.80E-06	0	19.5706
TRINITY_DN106992_c0_g1_i1	95	142	90	111	70	83	77	41	102
TRINITY_DN168432_c0_g1_i1	0	14	8.6138	19	0	0	0	8	12
TRINITY_DN129328_c0_g2_i1	1102	1652	1033	2003	1198	1200	1354	1391	1226
