"gid"	"Log2RPKM"	"sex"	"bias"
"6508"	"TRINITY_DN130084_c0_g2_i2"	0.205545321712029	"meanfemale"	"female"
"6509"	"TRINITY_DN130089_c0_g3_i3"	4.53426524760495	"meanfemale"	"female"
"6510"	"TRINITY_DN130090_c8_g4_i5"	2.61683491660974	"meanfemale"	"female"
"6511"	"TRINITY_DN130098_c0_g1_i16"	1.45900562495902	"meanfemale"	"female"
"6512"	"TRINITY_DN130108_c0_g1_i1"	-1.07742471278121	"meanfemale"	"female"
"6513"	"TRINITY_DN130112_c8_g1_i3"	4.47663489623966	"meanfemale"	"female"
"6514"	"TRINITY_DN130114_c0_g2_i3"	2.159587880012	"meanfemale"	"female"
"6515"	"TRINITY_DN130129_c0_g1_i4"	4.73070922399289	"meanfemale"	"female"
"6516"	"TRINITY_DN130132_c1_g3_i2"	3.64584485186518	"meanfemale"	"female"
"6517"	"TRINITY_DN130136_c5_g5_i1"	3.68214543100696	"meanfemale"	"female"
"6518"	"TRINITY_DN130138_c1_g1_i1"	3.76583307492793	"meanfemale"	"female"
"6519"	"TRINITY_DN130138_c1_g6_i1"	2.28947943531838	"meanfemale"	"female"
"6520"	"TRINITY_DN130138_c1_g8_i2"	1.77986499466777	"meanfemale"	"female"
"6521"	"TRINITY_DN130140_c4_g1_i3"	0.178437179221013	"meanfemale"	"female"
"6522"	"TRINITY_DN130141_c2_g1_i3"	6.08883293820142	"meanfemale"	"female"
"6523"	"TRINITY_DN130143_c0_g1_i2"	4.40648253003074	"meanfemale"	"female"
"6524"	"TRINITY_DN130146_c0_g1_i3"	2.85199540351414	"meanfemale"	"female"
"6525"	"TRINITY_DN130167_c0_g1_i1"	3.44236533025049	"meanfemale"	"female"
"6526"	"TRINITY_DN130170_c2_g1_i1"	3.67795386810536	"meanfemale"	"female"
"6527"	"TRINITY_DN130170_c2_g2_i2"	4.26376184377338	"meanfemale"	"female"
"6528"	"TRINITY_DN130176_c7_g4_i2"	6.55519062719676	"meanfemale"	"female"
"6529"	"TRINITY_DN130185_c2_g4_i3"	4.65587164589277	"meanfemale"	"female"
"6530"	"TRINITY_DN130187_c1_g1_i4"	3.00436001036209	"meanfemale"	"female"
"6531"	"TRINITY_DN130192_c1_g2_i1"	4.39377391854095	"meanfemale"	"female"
"6532"	"TRINITY_DN130202_c0_g1_i3"	3.47883909899877	"meanfemale"	"female"
"6533"	"TRINITY_DN130206_c0_g1_i1"	4.98931221713001	"meanfemale"	"female"
"6534"	"TRINITY_DN130211_c0_g1_i4"	5.60855483024196	"meanfemale"	"female"
"6535"	"TRINITY_DN130221_c2_g6_i3"	2.74687630665676	"meanfemale"	"female"
"6536"	"TRINITY_DN130227_c9_g1_i1"	1.54312536240451	"meanfemale"	"female"
"6537"	"TRINITY_DN130230_c0_g2_i1"	2.77705599352613	"meanfemale"	"female"
"6538"	"TRINITY_DN130232_c0_g1_i1"	3.99312224639922	"meanfemale"	"female"
"6539"	"TRINITY_DN130248_c2_g3_i3"	1.93574611169857	"meanfemale"	"female"
"6540"	"TRINITY_DN130252_c1_g4_i2"	4.1485376622799	"meanfemale"	"female"
"6541"	"TRINITY_DN130253_c4_g3_i1"	4.21210223935792	"meanfemale"	"female"
"6542"	"TRINITY_DN130264_c0_g4_i1"	2.89737626053704	"meanfemale"	"female"
"6543"	"TRINITY_DN130266_c3_g6_i3"	1.01928921510793	"meanfemale"	"female"
"6544"	"TRINITY_DN130280_c0_g1_i1"	4.51586532467661	"meanfemale"	"female"
"6545"	"TRINITY_DN130281_c0_g1_i1"	1.3137643259104	"meanfemale"	"female"
"6546"	"TRINITY_DN130285_c0_g1_i1"	2.13948051298252	"meanfemale"	"female"
"6547"	"TRINITY_DN130288_c1_g2_i1"	3.52513178765073	"meanfemale"	"female"
"6548"	"TRINITY_DN130296_c2_g1_i3"	1.88455951626901	"meanfemale"	"female"
"6549"	"TRINITY_DN130296_c3_g1_i2"	2.60700340410016	"meanfemale"	"female"
"6550"	"TRINITY_DN130302_c6_g5_i1"	3.27705040410343	"meanfemale"	"female"
"6551"	"TRINITY_DN130305_c0_g1_i1"	2.6289944437114	"meanfemale"	"female"
"6552"	"TRINITY_DN130305_c0_g2_i1"	3.03461213132521	"meanfemale"	"female"
"6553"	"TRINITY_DN130310_c4_g1_i2"	3.87026310243066	"meanfemale"	"female"
"6554"	"TRINITY_DN130323_c3_g1_i1"	-0.386805024636002	"meanfemale"	"female"
"6555"	"TRINITY_DN130325_c1_g5_i1"	2.29185709559253	"meanfemale"	"female"
"6556"	"TRINITY_DN130330_c1_g1_i1"	4.21462609908402	"meanfemale"	"female"
"6557"	"TRINITY_DN130338_c8_g2_i4"	5.49407827635063	"meanfemale"	"female"
"6558"	"TRINITY_DN130346_c1_g1_i2"	5.29821269039801	"meanfemale"	"female"
"6559"	"TRINITY_DN130347_c1_g1_i2"	3.91983153722635	"meanfemale"	"female"
"6560"	"TRINITY_DN130349_c0_g1_i4"	4.7429729831498	"meanfemale"	"female"
"6561"	"TRINITY_DN130360_c0_g2_i1"	3.84477629787615	"meanfemale"	"female"
"6562"	"TRINITY_DN130360_c0_g4_i1"	3.06258387385852	"meanfemale"	"female"
"6563"	"TRINITY_DN130361_c2_g1_i2"	4.73319198164272	"meanfemale"	"female"
"6564"	"TRINITY_DN130365_c0_g1_i1"	4.32594661278569	"meanfemale"	"female"
"6565"	"TRINITY_DN130368_c5_g2_i1"	3.45969444835386	"meanfemale"	"female"
"6566"	"TRINITY_DN130369_c0_g4_i1"	5.01591884774916	"meanfemale"	"female"
"6567"	"TRINITY_DN130378_c8_g3_i1"	3.94918042041249	"meanfemale"	"female"
"6568"	"TRINITY_DN130392_c1_g5_i1"	2.718728437917	"meanfemale"	"female"
"6569"	"TRINITY_DN130393_c6_g2_i4"	5.02332470846343	"meanfemale"	"female"
"6570"	"TRINITY_DN130396_c2_g1_i4"	4.16287355767331	"meanfemale"	"female"
"6571"	"TRINITY_DN130404_c1_g1_i1"	3.82106879758497	"meanfemale"	"female"
"6572"	"TRINITY_DN130406_c0_g1_i1"	3.63578515993238	"meanfemale"	"female"
"6573"	"TRINITY_DN130414_c0_g2_i1"	0.809276610676393	"meanfemale"	"female"
"6574"	"TRINITY_DN130418_c8_g2_i1"	3.97815843540724	"meanfemale"	"female"
"6575"	"TRINITY_DN130420_c0_g3_i7"	7.35294127048965	"meanfemale"	"female"
"6576"	"TRINITY_DN130422_c0_g2_i1"	3.10585703179102	"meanfemale"	"female"
"6577"	"TRINITY_DN130426_c0_g2_i2"	3.2309158819364	"meanfemale"	"female"
"6578"	"TRINITY_DN130437_c2_g7_i4"	4.2277439237268	"meanfemale"	"female"
"6579"	"TRINITY_DN130441_c1_g1_i3"	4.57751622068191	"meanfemale"	"female"
"6580"	"TRINITY_DN130458_c1_g1_i3"	4.73795307168978	"meanfemale"	"female"
"6581"	"TRINITY_DN130462_c4_g3_i2"	2.60388441884347	"meanfemale"	"female"
"6582"	"TRINITY_DN130471_c0_g1_i1"	2.75417621284582	"meanfemale"	"female"
"6583"	"TRINITY_DN130492_c1_g4_i2"	3.83225324017631	"meanfemale"	"female"
"6584"	"TRINITY_DN130492_c2_g4_i4"	3.82321252541492	"meanfemale"	"female"
"6585"	"TRINITY_DN130498_c1_g3_i1"	3.60612971400227	"meanfemale"	"female"
"6586"	"TRINITY_DN130503_c0_g4_i1"	3.03895795430253	"meanfemale"	"female"
"6587"	"TRINITY_DN130504_c1_g4_i4"	3.71259649244052	"meanfemale"	"female"
"6588"	"TRINITY_DN130505_c1_g1_i3"	3.23077945310706	"meanfemale"	"female"
"6589"	"TRINITY_DN130511_c0_g2_i2"	3.71041430369228	"meanfemale"	"female"
"6590"	"TRINITY_DN130514_c4_g4_i1"	3.60927752756038	"meanfemale"	"female"
"6591"	"TRINITY_DN130515_c0_g2_i3"	-0.271771031143448	"meanfemale"	"female"
"6592"	"TRINITY_DN130516_c0_g1_i1"	3.13428369020779	"meanfemale"	"female"
"6593"	"TRINITY_DN130516_c0_g2_i1"	3.26663339075006	"meanfemale"	"female"
"6594"	"TRINITY_DN130516_c2_g2_i1"	3.04327030628671	"meanfemale"	"female"
"6595"	"TRINITY_DN130516_c2_g3_i1"	3.05338718657714	"meanfemale"	"female"
"6596"	"TRINITY_DN130517_c0_g2_i1"	3.83627513683499	"meanfemale"	"female"
"6597"	"TRINITY_DN130519_c2_g3_i2"	4.65500105707646	"meanfemale"	"female"
"6598"	"TRINITY_DN130522_c1_g2_i1"	4.09491929865847	"meanfemale"	"female"
"6599"	"TRINITY_DN130524_c3_g1_i2"	2.79158230801545	"meanfemale"	"female"
"6600"	"TRINITY_DN130525_c4_g3_i17"	4.94633959230642	"meanfemale"	"female"
"6601"	"TRINITY_DN130527_c2_g1_i1"	2.47823746883861	"meanfemale"	"female"
"6602"	"TRINITY_DN130537_c3_g1_i1"	3.27993465966848	"meanfemale"	"female"
"6603"	"TRINITY_DN130542_c0_g1_i9"	4.22697557334759	"meanfemale"	"female"
"6604"	"TRINITY_DN130542_c0_g3_i1"	2.43581130447559	"meanfemale"	"female"
"6605"	"TRINITY_DN130545_c1_g7_i1"	2.90291329394223	"meanfemale"	"female"
"6606"	"TRINITY_DN130545_c1_g8_i1"	4.19523389261983	"meanfemale"	"female"
"6607"	"TRINITY_DN130553_c2_g5_i1"	2.53080580175835	"meanfemale"	"female"
"6608"	"TRINITY_DN130559_c0_g1_i3"	3.56654776984164	"meanfemale"	"female"
"6609"	"TRINITY_DN130561_c0_g2_i1"	3.33017601079339	"meanfemale"	"female"
"6610"	"TRINITY_DN130562_c0_g1_i2"	4.48405423198432	"meanfemale"	"female"
"6611"	"TRINITY_DN130570_c8_g1_i2"	2.96612107673713	"meanfemale"	"female"
"6612"	"TRINITY_DN130575_c0_g2_i1"	4.33760981238039	"meanfemale"	"female"
"6613"	"TRINITY_DN130576_c1_g4_i1"	5.69322705369578	"meanfemale"	"female"
"6614"	"TRINITY_DN130577_c0_g1_i1"	5.51036304523228	"meanfemale"	"female"
"6615"	"TRINITY_DN130577_c0_g2_i5"	4.89713983717634	"meanfemale"	"female"
"6616"	"TRINITY_DN130581_c0_g1_i2"	3.4756959360346	"meanfemale"	"female"
"6617"	"TRINITY_DN130591_c1_g6_i2"	0.855592210759817	"meanfemale"	"female"
"6618"	"TRINITY_DN130592_c2_g2_i4"	4.39513903337666	"meanfemale"	"female"
"6619"	"TRINITY_DN130593_c0_g2_i5"	3.86296338881266	"meanfemale"	"female"
"6620"	"TRINITY_DN130593_c0_g3_i1"	0.779594512864142	"meanfemale"	"female"
"6621"	"TRINITY_DN130596_c3_g3_i1"	4.53716019696899	"meanfemale"	"female"
"6622"	"TRINITY_DN130597_c4_g5_i1"	2.20362146759677	"meanfemale"	"female"
"6623"	"TRINITY_DN130597_c4_g6_i7"	4.30153444843752	"meanfemale"	"female"
"6624"	"TRINITY_DN130600_c2_g1_i2"	4.95384851101604	"meanfemale"	"female"
"6625"	"TRINITY_DN130605_c0_g1_i4"	3.49306094051882	"meanfemale"	"female"
"6626"	"TRINITY_DN130608_c5_g1_i1"	3.95999645236586	"meanfemale"	"female"
"6627"	"TRINITY_DN130609_c0_g1_i2"	3.27864064612524	"meanfemale"	"female"
"6628"	"TRINITY_DN130614_c2_g1_i1"	1.44502471600484	"meanfemale"	"female"
"6629"	"TRINITY_DN130616_c1_g1_i3"	2.7908445191666	"meanfemale"	"female"
"6630"	"TRINITY_DN130625_c0_g1_i2"	3.16948424865585	"meanfemale"	"female"
"6631"	"TRINITY_DN130625_c3_g1_i1"	1.36486654318174	"meanfemale"	"female"
"6632"	"TRINITY_DN130635_c0_g1_i10"	5.99518452244544	"meanfemale"	"female"
"6633"	"TRINITY_DN130650_c1_g1_i3"	5.08085571783823	"meanfemale"	"female"
"6634"	"TRINITY_DN130667_c0_g1_i5"	3.02710178595598	"meanfemale"	"female"
"6635"	"TRINITY_DN130671_c3_g1_i1"	2.77285852349271	"meanfemale"	"female"
"6636"	"TRINITY_DN130677_c4_g1_i1"	2.84774830487412	"meanfemale"	"female"
"6637"	"TRINITY_DN130703_c0_g1_i1"	3.57529513867082	"meanfemale"	"female"
"6638"	"TRINITY_DN130708_c1_g2_i5"	5.03042806071205	"meanfemale"	"female"
"6639"	"TRINITY_DN130709_c2_g1_i1"	2.83033142493249	"meanfemale"	"female"
"6640"	"TRINITY_DN130727_c1_g1_i1"	1.84719419478634	"meanfemale"	"female"
"6641"	"TRINITY_DN130730_c9_g1_i3"	2.59579847198774	"meanfemale"	"female"
"6642"	"TRINITY_DN130751_c0_g4_i5"	4.56407819278889	"meanfemale"	"female"
"6643"	"TRINITY_DN130753_c0_g2_i1"	4.34856636753361	"meanfemale"	"female"
"6644"	"TRINITY_DN130762_c4_g2_i2"	3.71709308790108	"meanfemale"	"female"
"6645"	"TRINITY_DN130763_c0_g2_i1"	4.27429408947112	"meanfemale"	"female"
"6646"	"TRINITY_DN130765_c6_g10_i1"	3.32134227589812	"meanfemale"	"female"
"6647"	"TRINITY_DN130766_c0_g1_i1"	1.1209300724785	"meanfemale"	"female"
"6648"	"TRINITY_DN130769_c3_g1_i2"	5.01660922036092	"meanfemale"	"female"
"6649"	"TRINITY_DN130776_c1_g1_i1"	4.86965801239561	"meanfemale"	"female"
"6650"	"TRINITY_DN130781_c6_g1_i1"	1.59109018426158	"meanfemale"	"female"
"6651"	"TRINITY_DN130785_c3_g2_i1"	4.52189611676032	"meanfemale"	"female"
"6652"	"TRINITY_DN130789_c2_g1_i1"	4.86092928136938	"meanfemale"	"female"
"6653"	"TRINITY_DN130794_c4_g10_i1"	5.09785292934025	"meanfemale"	"female"
"6654"	"TRINITY_DN130794_c4_g14_i1"	2.3243639804418	"meanfemale"	"female"
"6655"	"TRINITY_DN130814_c0_g1_i4"	0.677189903630612	"meanfemale"	"female"
"6656"	"TRINITY_DN130816_c3_g1_i1"	5.22555810367651	"meanfemale"	"female"
"6657"	"TRINITY_DN130820_c7_g1_i3"	4.17181365509901	"meanfemale"	"female"
"6658"	"TRINITY_DN130821_c0_g1_i1"	3.02264503038609	"meanfemale"	"female"
"6659"	"TRINITY_DN130835_c4_g6_i2"	3.37266237997634	"meanfemale"	"female"
"6660"	"TRINITY_DN130848_c0_g1_i4"	4.10172482161006	"meanfemale"	"female"
"6661"	"TRINITY_DN130857_c2_g1_i1"	4.6925871932819	"meanfemale"	"female"
"6662"	"TRINITY_DN130860_c3_g1_i1"	4.07026650208401	"meanfemale"	"female"
"6663"	"TRINITY_DN130861_c0_g1_i1"	1.04911744043861	"meanfemale"	"female"
"6664"	"TRINITY_DN130863_c1_g4_i2"	0.105974470327197	"meanfemale"	"female"
"6665"	"TRINITY_DN130866_c2_g2_i1"	3.6630356867231	"meanfemale"	"female"
"6666"	"TRINITY_DN130870_c3_g1_i2"	4.48013859531844	"meanfemale"	"female"
"6667"	"TRINITY_DN130873_c6_g6_i1"	4.05325048246583	"meanfemale"	"female"
"6668"	"TRINITY_DN130876_c2_g5_i1"	3.07668295756521	"meanfemale"	"female"
"6669"	"TRINITY_DN130878_c0_g1_i3"	4.70698948365482	"meanfemale"	"female"
"6670"	"TRINITY_DN130883_c0_g1_i2"	3.82814020846925	"meanfemale"	"female"
"6671"	"TRINITY_DN130890_c0_g1_i8"	1.42750539728184	"meanfemale"	"female"
"6672"	"TRINITY_DN130930_c1_g1_i1"	4.62815439834348	"meanfemale"	"female"
"6673"	"TRINITY_DN130933_c7_g1_i2"	7.08522727807982	"meanfemale"	"female"
"6674"	"TRINITY_DN130934_c0_g1_i1"	2.42122133527311	"meanfemale"	"female"
"6675"	"TRINITY_DN130941_c3_g2_i1"	4.91906175538412	"meanfemale"	"female"
"6676"	"TRINITY_DN130947_c1_g6_i1"	6.10004421459924	"meanfemale"	"female"
"6677"	"TRINITY_DN130948_c0_g1_i3"	2.8599732679252	"meanfemale"	"female"
"6678"	"TRINITY_DN130953_c3_g3_i1"	5.25444657608558	"meanfemale"	"female"
"6679"	"TRINITY_DN130955_c0_g1_i1"	5.37471446801907	"meanfemale"	"female"
"6680"	"TRINITY_DN130956_c0_g2_i1"	3.5704963422662	"meanfemale"	"female"
"6681"	"TRINITY_DN130961_c1_g4_i1"	5.11451653938438	"meanfemale"	"female"
"6682"	"TRINITY_DN130962_c1_g2_i12"	2.60407299059761	"meanfemale"	"female"
"6683"	"TRINITY_DN130965_c2_g1_i4"	4.96930006837812	"meanfemale"	"female"
"6684"	"TRINITY_DN130966_c6_g4_i1"	6.16656005649505	"meanfemale"	"female"
"6685"	"TRINITY_DN130970_c0_g3_i2"	-0.75757025468499	"meanfemale"	"female"
"6686"	"TRINITY_DN130975_c2_g1_i4"	3.81646063846767	"meanfemale"	"female"
"6687"	"TRINITY_DN130979_c3_g1_i7"	4.9415126179959	"meanfemale"	"female"
"6688"	"TRINITY_DN130989_c0_g1_i2"	0.144725035843413	"meanfemale"	"female"
"6689"	"TRINITY_DN130994_c0_g1_i1"	2.61966424668164	"meanfemale"	"female"
"6690"	"TRINITY_DN131008_c4_g2_i1"	1.70544322672844	"meanfemale"	"female"
"6691"	"TRINITY_DN131011_c0_g1_i2"	0.35768214081978	"meanfemale"	"female"
"6692"	"TRINITY_DN131033_c3_g1_i5"	2.33204426429941	"meanfemale"	"female"
"6693"	"TRINITY_DN131034_c4_g1_i1"	2.59160400483072	"meanfemale"	"female"
"6694"	"TRINITY_DN131037_c1_g2_i7"	3.4404744542326	"meanfemale"	"female"
"6695"	"TRINITY_DN131042_c0_g1_i2"	3.46755064244493	"meanfemale"	"female"
"6696"	"TRINITY_DN131049_c4_g2_i4"	4.53177860708683	"meanfemale"	"female"
"6697"	"TRINITY_DN131052_c1_g4_i2"	7.55210559873855	"meanfemale"	"female"
"6698"	"TRINITY_DN131067_c2_g1_i4"	2.52265467505526	"meanfemale"	"female"
"6699"	"TRINITY_DN131068_c1_g7_i3"	5.73036552405804	"meanfemale"	"female"
"6700"	"TRINITY_DN131079_c3_g2_i1"	5.37964998165499	"meanfemale"	"female"
"6701"	"TRINITY_DN131080_c0_g1_i2"	3.8032916643148	"meanfemale"	"female"
"6702"	"TRINITY_DN131081_c2_g5_i2"	4.50998504068535	"meanfemale"	"female"
"6703"	"TRINITY_DN131085_c8_g2_i1"	1.31344278189456	"meanfemale"	"female"
"6704"	"TRINITY_DN131094_c4_g2_i3"	2.33512510982972	"meanfemale"	"female"
"6705"	"TRINITY_DN131102_c0_g1_i1"	2.05955913907426	"meanfemale"	"female"
"6706"	"TRINITY_DN131105_c0_g1_i1"	4.44444168544551	"meanfemale"	"female"
"6707"	"TRINITY_DN131111_c0_g1_i3"	3.15942320323241	"meanfemale"	"female"
"6708"	"TRINITY_DN131111_c0_g2_i2"	4.22648607422433	"meanfemale"	"female"
"6709"	"TRINITY_DN131116_c0_g1_i1"	1.24192006273715	"meanfemale"	"female"
"6710"	"TRINITY_DN131142_c0_g4_i1"	2.80705406837053	"meanfemale"	"female"
"6711"	"TRINITY_DN131147_c0_g2_i1"	4.95736267359222	"meanfemale"	"female"
"6712"	"TRINITY_DN131149_c0_g2_i1"	5.98978137341312	"meanfemale"	"female"
"6713"	"TRINITY_DN131150_c0_g3_i3"	4.34043909884227	"meanfemale"	"female"
"6714"	"TRINITY_DN131152_c2_g1_i2"	5.35564671562581	"meanfemale"	"female"
"6715"	"TRINITY_DN131157_c0_g1_i1"	3.26453824359934	"meanfemale"	"female"
"6716"	"TRINITY_DN131157_c1_g4_i5"	4.23725731193051	"meanfemale"	"female"
"6717"	"TRINITY_DN131160_c3_g1_i12"	1.70818534495203	"meanfemale"	"female"
"6718"	"TRINITY_DN131163_c0_g1_i9"	4.67235775861232	"meanfemale"	"female"
"6719"	"TRINITY_DN131166_c2_g1_i3"	1.63832618407324	"meanfemale"	"female"
"6720"	"TRINITY_DN131166_c2_g7_i2"	5.98317526596029	"meanfemale"	"female"
"6721"	"TRINITY_DN131170_c0_g1_i3"	1.04157161323266	"meanfemale"	"female"
"6722"	"TRINITY_DN131183_c0_g1_i4"	4.90421014842155	"meanfemale"	"female"
"6723"	"TRINITY_DN131183_c0_g2_i1"	5.20357075786643	"meanfemale"	"female"
"6724"	"TRINITY_DN131189_c6_g3_i1"	3.37569409279738	"meanfemale"	"female"
"6725"	"TRINITY_DN131191_c4_g2_i6"	1.40868427540408	"meanfemale"	"female"
"6726"	"TRINITY_DN131193_c0_g3_i1"	4.41923454514236	"meanfemale"	"female"
"6727"	"TRINITY_DN131198_c0_g1_i3"	1.38046288763267	"meanfemale"	"female"
"6728"	"TRINITY_DN131201_c5_g3_i7"	2.29512505441955	"meanfemale"	"female"
"6729"	"TRINITY_DN131202_c3_g1_i1"	3.31718876068041	"meanfemale"	"female"
"6730"	"TRINITY_DN131203_c1_g3_i1"	2.64938322636337	"meanfemale"	"female"
"6731"	"TRINITY_DN131222_c0_g2_i4"	6.30555025843679	"meanfemale"	"female"
"6732"	"TRINITY_DN131239_c0_g1_i1"	2.15771521604736	"meanfemale"	"female"
"6733"	"TRINITY_DN131244_c1_g1_i2"	1.44392554889573	"meanfemale"	"female"
"6734"	"TRINITY_DN131249_c0_g1_i1"	2.42544010057258	"meanfemale"	"female"
"6735"	"TRINITY_DN131253_c3_g4_i1"	3.71621139402893	"meanfemale"	"female"
"6736"	"TRINITY_DN131258_c0_g1_i1"	3.25595841959591	"meanfemale"	"female"
"6737"	"TRINITY_DN131263_c0_g2_i5"	3.06231607709712	"meanfemale"	"female"
"6738"	"TRINITY_DN131265_c3_g5_i1"	4.87677946665522	"meanfemale"	"female"
"6739"	"TRINITY_DN131272_c0_g3_i1"	4.34356065566015	"meanfemale"	"female"
"6740"	"TRINITY_DN131276_c1_g1_i1"	4.04453502006516	"meanfemale"	"female"
"6741"	"TRINITY_DN131276_c1_g3_i1"	5.33784189982387	"meanfemale"	"female"
"6742"	"TRINITY_DN131277_c1_g1_i1"	5.84902589528274	"meanfemale"	"female"
"6743"	"TRINITY_DN131279_c2_g1_i5"	3.95024779511953	"meanfemale"	"female"
"6744"	"TRINITY_DN131285_c6_g1_i2"	1.73637285159717	"meanfemale"	"female"
"6745"	"TRINITY_DN131286_c1_g2_i1"	5.98857176999642	"meanfemale"	"female"
"6746"	"TRINITY_DN131287_c0_g2_i1"	0.747413568592855	"meanfemale"	"female"
"6747"	"TRINITY_DN131289_c0_g1_i1"	4.32879856247604	"meanfemale"	"female"
"6748"	"TRINITY_DN131292_c0_g1_i3"	3.31441054413681	"meanfemale"	"female"
"6749"	"TRINITY_DN131298_c0_g1_i1"	0.766644101439876	"meanfemale"	"female"
"6750"	"TRINITY_DN131300_c5_g1_i1"	5.25613801035752	"meanfemale"	"female"
"6751"	"TRINITY_DN131321_c1_g1_i1"	0.83413263086006	"meanfemale"	"female"
"6752"	"TRINITY_DN131323_c0_g1_i1"	5.41614976930153	"meanfemale"	"female"
"6753"	"TRINITY_DN131325_c0_g1_i1"	3.87448735215468	"meanfemale"	"female"
"6754"	"TRINITY_DN131333_c1_g1_i2"	2.87795529726288	"meanfemale"	"female"
"6755"	"TRINITY_DN131338_c2_g1_i2"	1.18240477438275	"meanfemale"	"female"
"6756"	"TRINITY_DN131353_c0_g1_i1"	-0.580091161543414	"meanfemale"	"female"
"6757"	"TRINITY_DN131359_c6_g1_i1"	5.19980203061786	"meanfemale"	"female"
"6758"	"TRINITY_DN131360_c5_g1_i1"	-0.30640152076947	"meanfemale"	"female"
"6759"	"TRINITY_DN131360_c6_g3_i1"	2.29333664669365	"meanfemale"	"female"
"6760"	"TRINITY_DN131362_c1_g1_i3"	4.53972201121435	"meanfemale"	"female"
"6761"	"TRINITY_DN131363_c0_g1_i2"	4.77179777871485	"meanfemale"	"female"
"6762"	"TRINITY_DN131368_c3_g4_i2"	3.90153772028634	"meanfemale"	"female"
"6763"	"TRINITY_DN131370_c0_g1_i1"	5.05552564123543	"meanfemale"	"female"
"6764"	"TRINITY_DN131376_c7_g3_i1"	3.06321695817262	"meanfemale"	"female"
"6765"	"TRINITY_DN131387_c0_g1_i2"	4.46302226268805	"meanfemale"	"female"
"6766"	"TRINITY_DN131390_c2_g1_i1"	6.79392061982404	"meanfemale"	"female"
"6767"	"TRINITY_DN131392_c0_g1_i2"	1.95881154368226	"meanfemale"	"female"
"6768"	"TRINITY_DN131394_c0_g1_i2"	5.74379535159093	"meanfemale"	"female"
"6769"	"TRINITY_DN131397_c0_g2_i1"	4.66942916969462	"meanfemale"	"female"
"6770"	"TRINITY_DN131402_c3_g2_i1"	2.03897760711585	"meanfemale"	"female"
"6771"	"TRINITY_DN131403_c3_g1_i1"	-0.0829678900114496	"meanfemale"	"female"
"6772"	"TRINITY_DN131405_c4_g1_i2"	3.56330714712354	"meanfemale"	"female"
"6773"	"TRINITY_DN131415_c2_g1_i2"	2.93536459902407	"meanfemale"	"female"
"6774"	"TRINITY_DN131417_c4_g3_i2"	2.92130166847776	"meanfemale"	"female"
"6775"	"TRINITY_DN131419_c0_g1_i1"	6.00876483179707	"meanfemale"	"female"
"6776"	"TRINITY_DN131426_c0_g1_i1"	2.77982175306456	"meanfemale"	"female"
"6777"	"TRINITY_DN131426_c0_g3_i1"	3.46801464149853	"meanfemale"	"female"
"6778"	"TRINITY_DN131434_c0_g1_i1"	0.493360791204218	"meanfemale"	"female"
"6779"	"TRINITY_DN131440_c0_g3_i1"	2.62515541524195	"meanfemale"	"female"
"6780"	"TRINITY_DN131444_c0_g6_i13"	4.60724519430277	"meanfemale"	"female"
"6781"	"TRINITY_DN131447_c0_g1_i3"	4.55781052675871	"meanfemale"	"female"
"6782"	"TRINITY_DN131447_c0_g2_i1"	4.19089189189385	"meanfemale"	"female"
"6783"	"TRINITY_DN131449_c0_g1_i1"	1.45703199741715	"meanfemale"	"female"
"6784"	"TRINITY_DN131450_c1_g5_i5"	4.840445582778	"meanfemale"	"female"
"6785"	"TRINITY_DN131451_c1_g1_i1"	3.28337456651714	"meanfemale"	"female"
"6786"	"TRINITY_DN131451_c3_g1_i4"	8.25247153847299	"meanfemale"	"female"
"6787"	"TRINITY_DN131462_c0_g2_i1"	3.55710220858596	"meanfemale"	"female"
"6788"	"TRINITY_DN131471_c2_g2_i1"	2.89801080868252	"meanfemale"	"female"
"6789"	"TRINITY_DN131473_c0_g2_i4"	5.72440548525827	"meanfemale"	"female"
"6790"	"TRINITY_DN131474_c0_g1_i2"	3.27478094292661	"meanfemale"	"female"
"6791"	"TRINITY_DN131487_c9_g3_i1"	4.2974527291069	"meanfemale"	"female"
"6792"	"TRINITY_DN131492_c6_g1_i2"	7.31152031575858	"meanfemale"	"female"
"6793"	"TRINITY_DN131493_c4_g2_i1"	3.54994740859761	"meanfemale"	"female"
"6794"	"TRINITY_DN131496_c5_g1_i2"	7.18982348822203	"meanfemale"	"female"
"6795"	"TRINITY_DN131503_c0_g1_i4"	4.92188862125431	"meanfemale"	"female"
"6796"	"TRINITY_DN131516_c0_g1_i2"	4.3805421661244	"meanfemale"	"female"
"6797"	"TRINITY_DN131519_c3_g2_i3"	0.170686729884594	"meanfemale"	"female"
"6798"	"TRINITY_DN131534_c0_g1_i1"	0.420714085151426	"meanfemale"	"female"
"6799"	"TRINITY_DN131549_c3_g2_i10"	4.05302573343481	"meanfemale"	"female"
"6800"	"TRINITY_DN131553_c0_g1_i1"	7.40021433802327	"meanfemale"	"female"
"6801"	"TRINITY_DN131553_c0_g2_i1"	6.8960812495657	"meanfemale"	"female"
"6802"	"TRINITY_DN131557_c0_g2_i2"	0.593201370348698	"meanfemale"	"female"
"6803"	"TRINITY_DN131558_c2_g1_i1"	8.39123988439276	"meanfemale"	"female"
"6804"	"TRINITY_DN131566_c3_g19_i1"	4.95199052414389	"meanfemale"	"female"
