log2PRKM	Sex	Bias
2.7991098502	"meanfemale"	"male"
-0.083823694	"meanfemale"	"male"
0.8623834384	"meanfemale"	"male"
2.4016175434	"meanfemale"	"male"
-1.5182163914	"meanfemale"	"male"
1.3850184174	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.8959276716	"meanfemale"	"male"
-0.3143896864	"meanfemale"	"male"
0.4400894982	"meanfemale"	"male"
-0.7730523806	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.3058926458	"meanfemale"	"male"
0.651292809	"meanfemale"	"male"
-0.331597174	"meanfemale"	"male"
0.3398145664	"meanfemale"	"male"
1.4773388876	"meanfemale"	"male"
-0.5640460106	"meanfemale"	"male"
0.2410413734	"meanfemale"	"male"
0.610360812	"meanfemale"	"male"
-0.7966916652	"meanfemale"	"male"
-1.0391852002	"meanfemale"	"male"
1.0090626566	"meanfemale"	"male"
0.8596979032	"meanfemale"	"male"
-1.256014939	"meanfemale"	"male"
0.080038583	"meanfemale"	"male"
-0.2847708318	"meanfemale"	"male"
-0.8518807054	"meanfemale"	"male"
0.523126184	"meanfemale"	"male"
0.2789158594	"meanfemale"	"male"
1.0003284706	"meanfemale"	"male"
0.167025202	"meanfemale"	"male"
0.6600408316	"meanfemale"	"male"
-0.4610902428	"meanfemale"	"male"
-0.0410566638	"meanfemale"	"male"
0.2423881968	"meanfemale"	"male"
0.2879552026	"meanfemale"	"male"
0.3134024038	"meanfemale"	"male"
1.0729093426	"meanfemale"	"male"
0.797476699	"meanfemale"	"male"
0.3959927972	"meanfemale"	"male"
0.5352316594	"meanfemale"	"male"
0.0327778898	"meanfemale"	"male"
-0.069163013	"meanfemale"	"male"
-0.6684091768	"meanfemale"	"male"
0.3022801172	"meanfemale"	"male"
3.111470726	"meanfemale"	"male"
-0.5280860506	"meanfemale"	"male"
1.8834880278	"meanfemale"	"male"
0.1464742564	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.5054716962	"meanfemale"	"male"
0.0028065424	"meanfemale"	"male"
-0.5853469866	"meanfemale"	"male"
0.5200981304	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.6444828606	"meanfemale"	"male"
1.5263109224	"meanfemale"	"male"
0.29438616	"meanfemale"	"male"
-0.2899902558	"meanfemale"	"male"
0.2955555178	"meanfemale"	"male"
1.2717145992	"meanfemale"	"male"
0.2777738812	"meanfemale"	"male"
0.6800858124	"meanfemale"	"male"
-0.2109485922	"meanfemale"	"male"
1.0148255958	"meanfemale"	"male"
0.1560757094	"meanfemale"	"male"
-0.917841527	"meanfemale"	"male"
-0.840338964	"meanfemale"	"male"
-0.603236913	"meanfemale"	"male"
0.138425315	"meanfemale"	"male"
-0.414794507	"meanfemale"	"male"
0.419750383	"meanfemale"	"male"
0.4888303422	"meanfemale"	"male"
0.012363839	"meanfemale"	"male"
0.0090514544	"meanfemale"	"male"
0.5153038372	"meanfemale"	"male"
1.0320030012	"meanfemale"	"male"
0.6556996548	"meanfemale"	"male"
0.5665011302	"meanfemale"	"male"
-0.2049883258	"meanfemale"	"male"
0.4513094802	"meanfemale"	"male"
0.7000891912	"meanfemale"	"male"
-0.0447312478	"meanfemale"	"male"
0.020103177	"meanfemale"	"male"
0.1339244082	"meanfemale"	"male"
1.0257488918	"meanfemale"	"male"
-0.3292541376	"meanfemale"	"male"
0.1736206558	"meanfemale"	"male"
-0.2004536758	"meanfemale"	"male"
2.3523797896	"meanfemale"	"male"
0.6419913262	"meanfemale"	"male"
1.3304386036	"meanfemale"	"male"
-0.579257501	"meanfemale"	"male"
-0.0047194556	"meanfemale"	"male"
-0.4026728158	"meanfemale"	"male"
-0.462259113	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.337550614	"meanfemale"	"male"
-0.0606954446	"meanfemale"	"male"
2.0744318622	"meanfemale"	"male"
0.6986620664	"meanfemale"	"male"
0.02505376	"meanfemale"	"male"
3.1830885896	"meanfemale"	"male"
-0.475262815	"meanfemale"	"male"
-0.0152409628	"meanfemale"	"male"
-0.0099084338	"meanfemale"	"male"
-0.9236254528	"meanfemale"	"male"
-0.1118774674	"meanfemale"	"male"
0.1496037186	"meanfemale"	"male"
-0.0164421052	"meanfemale"	"male"
0.4553699976	"meanfemale"	"male"
0.6381284376	"meanfemale"	"male"
-0.9026509168	"meanfemale"	"male"
1.1529831452	"meanfemale"	"male"
0.5519928646	"meanfemale"	"male"
-0.4130277786	"meanfemale"	"male"
-0.9279674002	"meanfemale"	"male"
-1.399365465	"meanfemale"	"male"
-0.3705080698	"meanfemale"	"male"
-0.1631427308	"meanfemale"	"male"
0.6418167192	"meanfemale"	"male"
-0.084763748	"meanfemale"	"male"
0.6520980892	"meanfemale"	"male"
0.3001721978	"meanfemale"	"male"
-0.1897616992	"meanfemale"	"male"
0.1476594518	"meanfemale"	"male"
NA	"meanfemale"	"male"
1.0868540974	"meanfemale"	"male"
0.5346749902	"meanfemale"	"male"
-0.6335569532	"meanfemale"	"male"
1.0241097586	"meanfemale"	"male"
-0.440636931	"meanfemale"	"male"
-0.5091502684	"meanfemale"	"male"
0.801241254	"meanfemale"	"male"
0.1383819438	"meanfemale"	"male"
-0.191264682	"meanfemale"	"male"
-0.6203756992	"meanfemale"	"male"
0.2507723696	"meanfemale"	"male"
0.8014304444	"meanfemale"	"male"
-0.3106220412	"meanfemale"	"male"
1.8183508874	"meanfemale"	"male"
0.5040908484	"meanfemale"	"male"
-0.2015852434	"meanfemale"	"male"
-0.2475575186	"meanfemale"	"male"
-0.3478953874	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.4229940484	"meanfemale"	"male"
0.0483341936	"meanfemale"	"male"
-0.2501916298	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.315577779	"meanfemale"	"male"
-0.6358292878	"meanfemale"	"male"
-0.0966237486	"meanfemale"	"male"
0.8565595842	"meanfemale"	"male"
0.3284121092	"meanfemale"	"male"
0.1117999544	"meanfemale"	"male"
-0.5952967966	"meanfemale"	"male"
0.6166657456	"meanfemale"	"male"
-0.8250392444	"meanfemale"	"male"
-0.1275149868	"meanfemale"	"male"
-0.755284758	"meanfemale"	"male"
0.975497446	"meanfemale"	"male"
0.4370195684	"meanfemale"	"male"
0.264451343	"meanfemale"	"male"
-0.2437466094	"meanfemale"	"male"
2.1286153062	"meanfemale"	"male"
0.3703752174	"meanfemale"	"male"
0.8912335976	"meanfemale"	"male"
0.4828629116	"meanfemale"	"male"
-0.110808728	"meanfemale"	"male"
-0.2373988262	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0234450144	"meanfemale"	"male"
1.2412397056	"meanfemale"	"male"
0.044642039	"meanfemale"	"male"
2.4682632016	"meanfemale"	"male"
2.3357467504	"meanfemale"	"male"
-0.3255458064	"meanfemale"	"male"
0.3148400002	"meanfemale"	"male"
0.334311154	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.2265273936	"meanfemale"	"male"
0.2744041182	"meanfemale"	"male"
0.3661793548	"meanfemale"	"male"
2.879044661	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1070585128	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.8057805718	"meanfemale"	"male"
-0.133903562	"meanfemale"	"male"
-0.1261292928	"meanfemale"	"male"
-0.5950767608	"meanfemale"	"male"
-0.1486833376	"meanfemale"	"male"
-0.9465309124	"meanfemale"	"male"
1.3169719436	"meanfemale"	"male"
0.2600215506	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1802850388	"meanfemale"	"male"
-0.7856300584	"meanfemale"	"male"
-0.0328743346	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.5590199608	"meanfemale"	"male"
3.1133603234	"meanfemale"	"male"
-0.3732390398	"meanfemale"	"male"
0.5374887514	"meanfemale"	"male"
-0.5128002494	"meanfemale"	"male"
-0.2376162508	"meanfemale"	"male"
0.3042786788	"meanfemale"	"male"
-0.1215781882	"meanfemale"	"male"
0.7209566542	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.5224285766	"meanfemale"	"male"
0.5640056798	"meanfemale"	"male"
-0.6456327972	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1585603964	"meanfemale"	"male"
0.250580434	"meanfemale"	"male"
1.2593475938	"meanfemale"	"male"
0.3186195566	"meanfemale"	"male"
0.0379139798	"meanfemale"	"male"
-0.8386510346	"meanfemale"	"male"
0.3466141548	"meanfemale"	"male"
0.6962170588	"meanfemale"	"male"
-0.4434788212	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0885895808	"meanfemale"	"male"
NA	"meanfemale"	"male"
2.963289917	"meanfemale"	"male"
0.3515919156	"meanfemale"	"male"
0.0534072414	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1794377798	"meanfemale"	"male"
-0.340002635	"meanfemale"	"male"
-0.6149334644	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.6839039206	"meanfemale"	"male"
1.1261092426	"meanfemale"	"male"
0.0002985872	"meanfemale"	"male"
0.559370009	"meanfemale"	"male"
0.1943575494	"meanfemale"	"male"
-0.0907621474	"meanfemale"	"male"
0.252661944	"meanfemale"	"male"
-0.3145899318	"meanfemale"	"male"
0.722162134	"meanfemale"	"male"
-0.630624493	"meanfemale"	"male"
-0.2853619986	"meanfemale"	"male"
-0.3787598758	"meanfemale"	"male"
-0.1959660494	"meanfemale"	"male"
0.5153804532	"meanfemale"	"male"
-0.9427536676	"meanfemale"	"male"
0.467941038	"meanfemale"	"male"
3.022817068	"meanfemale"	"male"
0.1325922078	"meanfemale"	"male"
0.384431968	"meanfemale"	"male"
-1.35389379	"meanfemale"	"male"
-0.0950591932	"meanfemale"	"male"
-0.1982471716	"meanfemale"	"male"
0.5654386278	"meanfemale"	"male"
0.3255646976	"meanfemale"	"male"
0.6569541638	"meanfemale"	"male"
0.5578541868	"meanfemale"	"male"
0.4172508404	"meanfemale"	"male"
-0.1829389234	"meanfemale"	"male"
-1.0897050802	"meanfemale"	"male"
-0.2266550206	"meanfemale"	"male"
0.0901117808	"meanfemale"	"male"
-0.0044340728	"meanfemale"	"male"
0.2434850092	"meanfemale"	"male"
-1.068765161	"meanfemale"	"male"
2.1151843026	"meanfemale"	"male"
-0.3391264522	"meanfemale"	"male"
-0.5507521898	"meanfemale"	"male"
0.471494901	"meanfemale"	"male"
-0.1631647064	"meanfemale"	"male"
0.0181514388	"meanfemale"	"male"
0.2076357726	"meanfemale"	"male"
0.5592897198	"meanfemale"	"male"
0.688247711	"meanfemale"	"male"
-9.51072000000164e-05	"meanfemale"	"male"
0.3269947138	"meanfemale"	"male"
-0.0463779134	"meanfemale"	"male"
-0.359626371	"meanfemale"	"male"
0.5181877134	"meanfemale"	"male"
0.1675465366	"meanfemale"	"male"
-0.1462120356	"meanfemale"	"male"
-1.2566734454	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.9597058646	"meanfemale"	"male"
1.480738322	"meanfemale"	"male"
0.613067117	"meanfemale"	"male"
0.1088433538	"meanfemale"	"male"
2.5549864536	"meanfemale"	"male"
-0.0934313002	"meanfemale"	"male"
0.2974842188	"meanfemale"	"male"
0.4537133028	"meanfemale"	"male"
0.2329512464	"meanfemale"	"male"
0.675363776	"meanfemale"	"male"
0.1329545522	"meanfemale"	"male"
-0.2437537666	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.217857452	"meanfemale"	"male"
0.71908562	"meanfemale"	"male"
0.5444770456	"meanfemale"	"male"
0.9648790304	"meanfemale"	"male"
-0.8081686848	"meanfemale"	"male"
0.000436180400000005	"meanfemale"	"male"
-0.0416208382	"meanfemale"	"male"
-0.2308494956	"meanfemale"	"male"
0.9933380346	"meanfemale"	"male"
0.2726520754	"meanfemale"	"male"
-0.0789740646	"meanfemale"	"male"
0.0634963414	"meanfemale"	"male"
0.4272535476	"meanfemale"	"male"
1.4251575086	"meanfemale"	"male"
0.225414398	"meanfemale"	"male"
0.0517653534	"meanfemale"	"male"
0.060257931	"meanfemale"	"male"
0.7829209662	"meanfemale"	"male"
1.1680664664	"meanfemale"	"male"
-0.2701957918	"meanfemale"	"male"
0.1216763404	"meanfemale"	"male"
-1.1906658284	"meanfemale"	"male"
-0.2553169206	"meanfemale"	"male"
0.403134113	"meanfemale"	"male"
-0.1258388294	"meanfemale"	"male"
0.256604192	"meanfemale"	"male"
-0.820390308	"meanfemale"	"male"
0.5709642468	"meanfemale"	"male"
0.286590381	"meanfemale"	"male"
-0.7401970298	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.2687561488	"meanfemale"	"male"
-0.2258446548	"meanfemale"	"male"
-0.4468725302	"meanfemale"	"male"
-0.6833797514	"meanfemale"	"male"
0.1917196656	"meanfemale"	"male"
-0.8889631982	"meanfemale"	"male"
2.5516903206	"meanfemale"	"male"
-1.0111117792	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.4584245234	"meanfemale"	"male"
0.4627396864	"meanfemale"	"male"
0.0285855624	"meanfemale"	"male"
0.9112752178	"meanfemale"	"male"
-0.2936209178	"meanfemale"	"male"
-0.1701208494	"meanfemale"	"male"
0.5391241148	"meanfemale"	"male"
1.670882785	"meanfemale"	"male"
0.410865175	"meanfemale"	"male"
-1.124980213	"meanfemale"	"male"
3.1447293794	"meanfemale"	"male"
1.7992374888	"meanfemale"	"male"
-0.1343166304	"meanfemale"	"male"
-0.383677927	"meanfemale"	"male"
-0.652193469	"meanfemale"	"male"
-0.923498376	"meanfemale"	"male"
-0.5819830202	"meanfemale"	"male"
-0.0816618964	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.6702821614	"meanfemale"	"male"
-0.4059044906	"meanfemale"	"male"
-0.1166125194	"meanfemale"	"male"
-0.3581221136	"meanfemale"	"male"
-0.51979098	"meanfemale"	"male"
0.4374831962	"meanfemale"	"male"
0.828492745	"meanfemale"	"male"
0.0290936168	"meanfemale"	"male"
0.70911472	"meanfemale"	"male"
2.058081335	"meanfemale"	"male"
-0.315382269	"meanfemale"	"male"
0.1703575436	"meanfemale"	"male"
0.1408023386	"meanfemale"	"male"
0.402068467	"meanfemale"	"male"
1.2649442652	"meanfemale"	"male"
-0.7348281926	"meanfemale"	"male"
0.9720593554	"meanfemale"	"male"
-0.2836536106	"meanfemale"	"male"
0.0215764682	"meanfemale"	"male"
-0.557280009	"meanfemale"	"male"
0.3522896552	"meanfemale"	"male"
-0.1753495054	"meanfemale"	"male"
-0.0797180522	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.6331703568	"meanfemale"	"male"
0.1629565146	"meanfemale"	"male"
0.988621391	"meanfemale"	"male"
0.2207737344	"meanfemale"	"male"
0.9172001922	"meanfemale"	"male"
1.2926583282	"meanfemale"	"male"
0.4953533322	"meanfemale"	"male"
0.0319746244	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.407815772	"meanfemale"	"male"
0.0722344426	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.742104457	"meanfemale"	"male"
-0.478325147	"meanfemale"	"male"
-0.2188134766	"meanfemale"	"male"
1.9726635326	"meanfemale"	"male"
-0.076478577	"meanfemale"	"male"
0.510724656	"meanfemale"	"male"
3.0952019242	"meanfemale"	"male"
-0.8549955538	"meanfemale"	"male"
-0.482966937	"meanfemale"	"male"
-0.2563173174	"meanfemale"	"male"
1.1638228388	"meanfemale"	"male"
0.1812228686	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.408523653	"meanfemale"	"male"
1.855853094	"meanfemale"	"male"
1.6394018798	"meanfemale"	"male"
1.5768980144	"meanfemale"	"male"
1.4707180192	"meanfemale"	"male"
-0.3132377816	"meanfemale"	"male"
0.8939527646	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.9943576756	"meanfemale"	"male"
0.539437016	"meanfemale"	"male"
-0.2305117948	"meanfemale"	"male"
0.2181694878	"meanfemale"	"male"
0.074391697	"meanfemale"	"male"
0.2783256714	"meanfemale"	"male"
-0.1593853934	"meanfemale"	"male"
-0.3959161502	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.654172746	"meanfemale"	"male"
0.9454820254	"meanfemale"	"male"
-0.8702128724	"meanfemale"	"male"
0.1796685052	"meanfemale"	"male"
-0.4555677028	"meanfemale"	"male"
0.6628426622	"meanfemale"	"male"
-0.1939751168	"meanfemale"	"male"
0.8024706004	"meanfemale"	"male"
0.2560853268	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.7150222062	"meanfemale"	"male"
-1.0137060078	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.9932194762	"meanfemale"	"male"
-0.5112314324	"meanfemale"	"male"
-1.0882517986	"meanfemale"	"male"
-0.0338988162	"meanfemale"	"male"
1.7421681184	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1141778844	"meanfemale"	"male"
-0.027374159	"meanfemale"	"male"
-0.7240495042	"meanfemale"	"male"
0.1808507494	"meanfemale"	"male"
1.2884358258	"meanfemale"	"male"
0.8685907588	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.4828514168	"meanfemale"	"male"
0.5800271658	"meanfemale"	"male"
0.4194293432	"meanfemale"	"male"
-0.2174387652	"meanfemale"	"male"
-0.4874574184	"meanfemale"	"male"
0.3872534078	"meanfemale"	"male"
-0.6566231976	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.7918690052	"meanfemale"	"male"
0.2001186042	"meanfemale"	"male"
0.4823835694	"meanfemale"	"male"
0.409306103	"meanfemale"	"male"
-0.1484768712	"meanfemale"	"male"
-0.0798053094	"meanfemale"	"male"
0.2591912884	"meanfemale"	"male"
0.3252279336	"meanfemale"	"male"
0.533240846	"meanfemale"	"male"
-0.8499389748	"meanfemale"	"male"
-0.4256703156	"meanfemale"	"male"
-0.675753738	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0146026351999999	"meanfemale"	"male"
0.3597135384	"meanfemale"	"male"
0.115074062	"meanfemale"	"male"
-0.4589367968	"meanfemale"	"male"
0.3638251802	"meanfemale"	"male"
-0.5889749112	"meanfemale"	"male"
0.6214158524	"meanfemale"	"male"
1.4627576986	"meanfemale"	"male"
0.8462263812	"meanfemale"	"male"
0.4692657812	"meanfemale"	"male"
-0.5941467746	"meanfemale"	"male"
0.4975298994	"meanfemale"	"male"
NA	"meanfemale"	"male"
-1.2813087266	"meanfemale"	"male"
0.2213838904	"meanfemale"	"male"
-0.357248987	"meanfemale"	"male"
0.5150977146	"meanfemale"	"male"
0.3930429692	"meanfemale"	"male"
-0.0596079008	"meanfemale"	"male"
0.3680940844	"meanfemale"	"male"
0.4856226446	"meanfemale"	"male"
-0.1024236392	"meanfemale"	"male"
1.1752434682	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0602851942	"meanfemale"	"male"
-0.0557211434	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.5751358812	"meanfemale"	"male"
0.249625462	"meanfemale"	"male"
0.4910405604	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.7606469564	"meanfemale"	"male"
0.7494965454	"meanfemale"	"male"
1.5511992162	"meanfemale"	"male"
0.1638684226	"meanfemale"	"male"
0.465961432	"meanfemale"	"male"
-0.3510662512	"meanfemale"	"male"
0.1990543646	"meanfemale"	"male"
0.3714060378	"meanfemale"	"male"
2.1343143166	"meanfemale"	"male"
2.5505507858	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.4398574814	"meanfemale"	"male"
0.3799983904	"meanfemale"	"male"
0.016285921	"meanfemale"	"male"
-0.9216845586	"meanfemale"	"male"
-0.347997178	"meanfemale"	"male"
0.4343450014	"meanfemale"	"male"
0.726172107	"meanfemale"	"male"
0.1028939094	"meanfemale"	"male"
0.5702582382	"meanfemale"	"male"
NA	"meanfemale"	"male"
-1.170107562	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.4311426556	"meanfemale"	"male"
1.0207800626	"meanfemale"	"male"
0.1126442742	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1516528488	"meanfemale"	"male"
0.4983258214	"meanfemale"	"male"
0.6290928446	"meanfemale"	"male"
0.3682537224	"meanfemale"	"male"
1.3853324096	"meanfemale"	"male"
-0.2153836124	"meanfemale"	"male"
0.2476017532	"meanfemale"	"male"
0.7907723492	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.6502875106	"meanfemale"	"male"
-0.1578944178	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.3574940626	"meanfemale"	"male"
0.0439315648	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.5251099064	"meanfemale"	"male"
0.1577463716	"meanfemale"	"male"
3.1013731348	"meanfemale"	"male"
-0.4121671764	"meanfemale"	"male"
-0.1841391664	"meanfemale"	"male"
0.3809577788	"meanfemale"	"male"
0.1340254382	"meanfemale"	"male"
-0.5844923398	"meanfemale"	"male"
-0.2252145962	"meanfemale"	"male"
-0.3649272798	"meanfemale"	"male"
0.7300315086	"meanfemale"	"male"
0.5532723636	"meanfemale"	"male"
0.2047507336	"meanfemale"	"male"
3.178438634	"meanfemale"	"male"
0.7082849264	"meanfemale"	"male"
0.84604211	"meanfemale"	"male"
0.7168184088	"meanfemale"	"male"
0.0405481322	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.4586472652	"meanfemale"	"male"
-0.7032845784	"meanfemale"	"male"
-0.273296573	"meanfemale"	"male"
-0.4353207026	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.7202550968	"meanfemale"	"male"
-0.0182528142	"meanfemale"	"male"
-1.1656440096	"meanfemale"	"male"
0.421046476	"meanfemale"	"male"
-0.5262552974	"meanfemale"	"male"
-1.137662262	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.4449466168	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.5973097098	"meanfemale"	"male"
-0.8034758198	"meanfemale"	"male"
0.0368988226	"meanfemale"	"male"
1.7441096222	"meanfemale"	"male"
0.290028824	"meanfemale"	"male"
-0.8467509012	"meanfemale"	"male"
0.063822124	"meanfemale"	"male"
1.129981337	"meanfemale"	"male"
0.8120713726	"meanfemale"	"male"
0.9252397574	"meanfemale"	"male"
0.8026932784	"meanfemale"	"male"
0.8017289888	"meanfemale"	"male"
0.7805409466	"meanfemale"	"male"
-1.2071013172	"meanfemale"	"male"
0.0800925264	"meanfemale"	"male"
1.4576427774	"meanfemale"	"male"
0.1705444322	"meanfemale"	"male"
-0.4696805224	"meanfemale"	"male"
0.7215744572	"meanfemale"	"male"
-0.1775616462	"meanfemale"	"male"
1.0580615432	"meanfemale"	"male"
0.2478405316	"meanfemale"	"male"
-0.722964223	"meanfemale"	"male"
-0.5126209486	"meanfemale"	"male"
0.326897469	"meanfemale"	"male"
-0.6649933742	"meanfemale"	"male"
0.572266894	"meanfemale"	"male"
0.3090595214	"meanfemale"	"male"
-0.1410732222	"meanfemale"	"male"
0.112287577	"meanfemale"	"male"
0.9013698106	"meanfemale"	"male"
0.0359116272	"meanfemale"	"male"
0.1478214076	"meanfemale"	"male"
-1.50968386	"meanfemale"	"male"
0.3236429194	"meanfemale"	"male"
-0.2137579272	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.389881013	"meanfemale"	"male"
0.0570210162	"meanfemale"	"male"
0.2038509922	"meanfemale"	"male"
-0.220607527	"meanfemale"	"male"
1.145490157	"meanfemale"	"male"
0.5930063416	"meanfemale"	"male"
0.392122083	"meanfemale"	"male"
-0.00557698039999999	"meanfemale"	"male"
-0.4533833908	"meanfemale"	"male"
-0.3618687904	"meanfemale"	"male"
-0.6410600322	"meanfemale"	"male"
0.2925482804	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.3020819444	"meanfemale"	"male"
0.1214266102	"meanfemale"	"male"
0.1875348412	"meanfemale"	"male"
0.9390465818	"meanfemale"	"male"
0.644845208	"meanfemale"	"male"
0.439572728	"meanfemale"	"male"
0.5127153756	"meanfemale"	"male"
0.121596433	"meanfemale"	"male"
0.010590757	"meanfemale"	"male"
-0.16443766	"meanfemale"	"male"
-0.475436174	"meanfemale"	"male"
-1.018576764	"meanfemale"	"male"
0.6697688826	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0731012634	"meanfemale"	"male"
-0.0640029952	"meanfemale"	"male"
-0.5071510138	"meanfemale"	"male"
NA	"meanfemale"	"male"
