LogCPM	sex	bias
5.175578015	meanfemale	unbias
-0.08632121	meanfemale	unbias
0.464294527	meanfemale	unbias
1.851733023	meanfemale	unbias
1.323822583	meanfemale	unbias
0.569751227	meanfemale	unbias
0.508678127	meanfemale	unbias
0.425727147	meanfemale	unbias
0.525866366	meanfemale	unbias
5.33259515	meanfemale	unbias
1.731200861	meanfemale	unbias
0.587981936	meanfemale	unbias
1.069670988	meanfemale	unbias
2.131430291	meanfemale	unbias
2.291111979	meanfemale	unbias
7.223856143	meanfemale	unbias
2.145130094	meanfemale	unbias
4.611537352	meanfemale	unbias
5.159779582	meanfemale	unbias
0.019750452	meanfemale	unbias
1.496969163	meanfemale	unbias
4.273379481	meanfemale	unbias
1.820538892	meanfemale	unbias
0.918829679	meanfemale	unbias
1.387154933	meanfemale	unbias
2.373904233	meanfemale	unbias
2.721804934	meanfemale	unbias
0.707509944	meanfemale	unbias
4.243430662	meanfemale	unbias
4.831457602	meanfemale	unbias
0.632105039	meanfemale	unbias
0.597641567	meanfemale	unbias
1.183212374	meanfemale	unbias
3.683929441	meanfemale	unbias
2.97680013	meanfemale	unbias
4.979047342	meanfemale	unbias
3.721403306	meanfemale	unbias
4.001399902	meanfemale	unbias
2.057311558	meanfemale	unbias
1.163275518	meanfemale	unbias
0.225182382	meanfemale	unbias
-0.274644786	meanfemale	unbias
-0.251896822	meanfemale	unbias
0.246419074	meanfemale	unbias
-0.1329015	meanfemale	unbias
3.982266122	meanfemale	unbias
1.826980935	meanfemale	unbias
5.160546143	meanfemale	unbias
4.626877946	meanfemale	unbias
0.302066169	meanfemale	unbias
2.257367085	meanfemale	unbias
6.725361738	meanfemale	unbias
2.675397003	meanfemale	unbias
3.510843607	meanfemale	unbias
1.654476493	meanfemale	unbias
4.144317057	meanfemale	unbias
-1.181056184	meanfemale	unbias
0.686790712	meanfemale	unbias
0.213739217	meanfemale	unbias
5.188104338	meanfemale	unbias
1.117275461	meanfemale	unbias
-0.240801334	meanfemale	unbias
4.947684538	meanfemale	unbias
2.071852778	meanfemale	unbias
0.043394302	meanfemale	unbias
0.388922435	meanfemale	unbias
3.508968658	meanfemale	unbias
9.886575706	meanfemale	unbias
3.09932386	meanfemale	unbias
1.863639732	meanfemale	unbias
0.707509944	meanfemale	unbias
2.038817417	meanfemale	unbias
3.744159235	meanfemale	unbias
3.184177552	meanfemale	unbias
3.587624193	meanfemale	unbias
3.673004241	meanfemale	unbias
2.518640915	meanfemale	unbias
-0.203761259	meanfemale	unbias
6.951907345	meanfemale	unbias
1.546343914	meanfemale	unbias
6.28428704	meanfemale	unbias
5.583381154	meanfemale	unbias
3.569207423	meanfemale	unbias
2.226696957	meanfemale	unbias
-0.333181104	meanfemale	unbias
3.705841261	meanfemale	unbias
-0.303599818	meanfemale	unbias
2.915945204	meanfemale	unbias
5.476867306	meanfemale	unbias
4.877261111	meanfemale	unbias
2.695881694	meanfemale	unbias
-0.013955849	meanfemale	unbias
4.161038777	meanfemale	unbias
2.158574015	meanfemale	unbias
3.758877845	meanfemale	unbias
2.050578902	meanfemale	unbias
0.688800098	meanfemale	unbias
1.956238128	meanfemale	unbias
1.693718027	meanfemale	unbias
1.307057451	meanfemale	unbias
1.610715189	meanfemale	unbias
1.831756701	meanfemale	unbias
0.038888603	meanfemale	unbias
-0.0743727	meanfemale	unbias
1.599430908	meanfemale	unbias
1.94462903	meanfemale	unbias
0.02328299	meanfemale	unbias
0.642163997	meanfemale	unbias
0.237747578	meanfemale	unbias
3.043395296	meanfemale	unbias
3.719567673	meanfemale	unbias
1.467605077	meanfemale	unbias
-0.055914383	meanfemale	unbias
5.836024697	meanfemale	unbias
2.491929748	meanfemale	unbias
3.279045438	meanfemale	unbias
1.594029341	meanfemale	unbias
2.425960125	meanfemale	unbias
4.648803054	meanfemale	unbias
2.690959001	meanfemale	unbias
4.581244679	meanfemale	unbias
3.794133325	meanfemale	unbias
5.478312554	meanfemale	unbias
1.411183297	meanfemale	unbias
4.433383005	meanfemale	unbias
0.362176428	meanfemale	unbias
3.642107291	meanfemale	unbias
-0.360715735	meanfemale	unbias
0.043402896	meanfemale	unbias
1.409454703	meanfemale	unbias
1.164876379	meanfemale	unbias
1.591527671	meanfemale	unbias
3.462210363	meanfemale	unbias
2.360118516	meanfemale	unbias
6.322459446	meanfemale	unbias
5.089740969	meanfemale	unbias
1.860473051	meanfemale	unbias
2.040239858	meanfemale	unbias
1.196458232	meanfemale	unbias
0.986518723	meanfemale	unbias
4.550289447	meanfemale	unbias
0.88529837	meanfemale	unbias
0.042976426	meanfemale	unbias
5.370870351	meanfemale	unbias
2.791626007	meanfemale	unbias
2.166522253	meanfemale	unbias
1.846254573	meanfemale	unbias
-0.275409717	meanfemale	unbias
1.11775853	meanfemale	unbias
7.334708149	meanfemale	unbias
5.792076834	meanfemale	unbias
1.940879598	meanfemale	unbias
2.273715988	meanfemale	unbias
0.067917062	meanfemale	unbias
1.486124658	meanfemale	unbias
5.617933874	meanfemale	unbias
5.351262675	meanfemale	unbias
0.63507428	meanfemale	unbias
3.441615592	meanfemale	unbias
3.69194694	meanfemale	unbias
1.762787789	meanfemale	unbias
4.657580489	meanfemale	unbias
0.230874539	meanfemale	unbias
-0.73950858	meanfemale	unbias
4.832980094	meanfemale	unbias
2.067117279	meanfemale	unbias
5.67677349	meanfemale	unbias
4.575910867	meanfemale	unbias
2.426594609	meanfemale	unbias
7.161522572	meanfemale	unbias
-0.650968956	meanfemale	unbias
2.48060948	meanfemale	unbias
1.218953503	meanfemale	unbias
2.22488282	meanfemale	unbias
3.457766699	meanfemale	unbias
4.047433417	meanfemale	unbias
9.190079322	meanfemale	unbias
3.62657651	meanfemale	unbias
0.46443218	meanfemale	unbias
1.252307676	meanfemale	unbias
1.166722836	meanfemale	unbias
4.057722643	meanfemale	unbias
0.157976574	meanfemale	unbias
0.20069219	meanfemale	unbias
2.352729172	meanfemale	unbias
1.33513064	meanfemale	unbias
0.110001525	meanfemale	unbias
3.097300635	meanfemale	unbias
1.711248564	meanfemale	unbias
1.571016746	meanfemale	unbias
3.015057467	meanfemale	unbias
2.358552512	meanfemale	unbias
2.069702898	meanfemale	unbias
1.741608433	meanfemale	unbias
3.010155789	meanfemale	unbias
4.850671652	meanfemale	unbias
1.578930117	meanfemale	unbias
-0.275597391	meanfemale	unbias
3.369705346	meanfemale	unbias
3.369024281	meanfemale	unbias
1.440841117	meanfemale	unbias
0.410803356	meanfemale	unbias
-0.327015533	meanfemale	unbias
6.318389808	meanfemale	unbias
3.602461002	meanfemale	unbias
-0.437012638	meanfemale	unbias
1.609203504	meanfemale	unbias
2.694158966	meanfemale	unbias
1.818918253	meanfemale	unbias
2.20745862	meanfemale	unbias
1.577530267	meanfemale	unbias
2.796777046	meanfemale	unbias
2.187616111	meanfemale	unbias
1.728144324	meanfemale	unbias
1.256806612	meanfemale	unbias
0.023689133	meanfemale	unbias
8.485623214	meanfemale	unbias
7.133241925	meanfemale	unbias
2.065494456	meanfemale	unbias
0.84731453	meanfemale	unbias
1.480566134	meanfemale	unbias
6.079847396	meanfemale	unbias
3.158149418	meanfemale	unbias
3.466775364	meanfemale	unbias
1.753893089	meanfemale	unbias
8.914102508	meanfemale	unbias
1.638183839	meanfemale	unbias
2.331057715	meanfemale	unbias
2.447539499	meanfemale	unbias
6.6728697	meanfemale	unbias
5.684267945	meanfemale	unbias
5.318517608	meanfemale	unbias
4.124978259	meanfemale	unbias
0.466435422	meanfemale	unbias
4.560825803	meanfemale	unbias
0.890634822	meanfemale	unbias
0.241713158	meanfemale	unbias
2.395652284	meanfemale	unbias
3.711970073	meanfemale	unbias
2.689891216	meanfemale	unbias
2.329532806	meanfemale	unbias
4.842007158	meanfemale	unbias
2.394806358	meanfemale	unbias
2.994138942	meanfemale	unbias
6.815269375	meanfemale	unbias
1.085439268	meanfemale	unbias
-0.370725429	meanfemale	unbias
4.903058524	meanfemale	unbias
6.987183484	meanfemale	unbias
3.89331459	meanfemale	unbias
4.485909844	meanfemale	unbias
2.90175154	meanfemale	unbias
4.98345487	meanfemale	unbias
0.519012114	meanfemale	unbias
1.043601004	meanfemale	unbias
1.835592923	meanfemale	unbias
0.903941007	meanfemale	unbias
6.719751479	meanfemale	unbias
0.744051093	meanfemale	unbias
6.317445083	meanfemale	unbias
5.039862199	meanfemale	unbias
1.642867438	meanfemale	unbias
0.083183826	meanfemale	unbias
2.314965835	meanfemale	unbias
5.656386606	meanfemale	unbias
2.093595589	meanfemale	unbias
0.068135517	meanfemale	unbias
4.740051888	meanfemale	unbias
0.606153247	meanfemale	unbias
1.18505442	meanfemale	unbias
1.571249304	meanfemale	unbias
5.623506762	meanfemale	unbias
0.262385084	meanfemale	unbias
3.497121139	meanfemale	unbias
4.283263599	meanfemale	unbias
0.794253635	meanfemale	unbias
7.648433716	meanfemale	unbias
4.202881504	meanfemale	unbias
0.727825874	meanfemale	unbias
2.207753396	meanfemale	unbias
1.572496165	meanfemale	unbias
2.436442257	meanfemale	unbias
-0.203049431	meanfemale	unbias
0.991426022	meanfemale	unbias
0.863190118	meanfemale	unbias
0.647793122	meanfemale	unbias
2.520268777	meanfemale	unbias
6.491206743	meanfemale	unbias
0.059842971	meanfemale	unbias
4.076074949	meanfemale	unbias
8.574591397	meanfemale	unbias
0.52893173	meanfemale	unbias
1.809431673	meanfemale	unbias
1.690408033	meanfemale	unbias
5.102066532	meanfemale	unbias
2.422828911	meanfemale	unbias
1.222977954	meanfemale	unbias
4.346072341	meanfemale	unbias
-0.167910219	meanfemale	unbias
-0.238038235	meanfemale	unbias
-0.581849516	meanfemale	unbias
1.675756341	meanfemale	unbias
4.792324359	meanfemale	unbias
7.853200751	meanfemale	unbias
3.907233008	meanfemale	unbias
0.932500077	meanfemale	unbias
7.165374093	meanfemale	unbias
0.383161129	meanfemale	unbias
1.766437223	meanfemale	unbias
-0.285136548	meanfemale	unbias
3.64460234	meanfemale	unbias
3.140949566	meanfemale	unbias
4.443322573	meanfemale	unbias
6.951660566	meanfemale	unbias
2.4125517	meanfemale	unbias
1.271977929	meanfemale	unbias
-0.275409717	meanfemale	unbias
3.408371965	meanfemale	unbias
0.260783591	meanfemale	unbias
5.795590469	meanfemale	unbias
0.954002236	meanfemale	unbias
5.582197499	meanfemale	unbias
5.157862234	meanfemale	unbias
0.922268261	meanfemale	unbias
6.357670128	meanfemale	unbias
3.601592078	meanfemale	unbias
4.461329218	meanfemale	unbias
7.949750435	meanfemale	unbias
1.792380186	meanfemale	unbias
6.596161136	meanfemale	unbias
2.431932961	meanfemale	unbias
9.163575613	meanfemale	unbias
7.505219912	meanfemale	unbias
7.097892158	meanfemale	unbias
0.799646869	meanfemale	unbias
0.821201212	meanfemale	unbias
3.539647527	meanfemale	unbias
1.513871706	meanfemale	unbias
2.775161672	meanfemale	unbias
2.592431423	meanfemale	unbias
1.696744181	meanfemale	unbias
0.301494507	meanfemale	unbias
1.647494677	meanfemale	unbias
3.528038386	meanfemale	unbias
2.293332795	meanfemale	unbias
4.928890384	meanfemale	unbias
4.809461409	meanfemale	unbias
2.993633968	meanfemale	unbias
1.62534963	meanfemale	unbias
2.683687358	meanfemale	unbias
2.852097835	meanfemale	unbias
1.255265578	meanfemale	unbias
1.015794944	meanfemale	unbias
0.375312955	meanfemale	unbias
2.58672547	meanfemale	unbias
3.486270251	meanfemale	unbias
1.625319451	meanfemale	unbias
0.14182748	meanfemale	unbias
0.30472805	meanfemale	unbias
-0.144891681	meanfemale	unbias
0.366356973	meanfemale	unbias
2.391969603	meanfemale	unbias
4.307302963	meanfemale	unbias
5.314966308	meanfemale	unbias
0.334655202	meanfemale	unbias
5.378201188	meanfemale	unbias
3.027694441	meanfemale	unbias
1.43402602	meanfemale	unbias
1.537092124	meanfemale	unbias
0.385868817	meanfemale	unbias
1.988078085	meanfemale	unbias
-0.055914383	meanfemale	unbias
0.191414592	meanfemale	unbias
4.243993939	meanfemale	unbias
1.448737719	meanfemale	unbias
0.224763819	meanfemale	unbias
2.6533983	meanfemale	unbias
0.097196297	meanfemale	unbias
0.605639878	meanfemale	unbias
0.211568047	meanfemale	unbias
2.585653327	meanfemale	unbias
0.99681435	meanfemale	unbias
2.397873714	meanfemale	unbias
0.262385084	meanfemale	unbias
5.048914009	meanfemale	unbias
3.840282445	meanfemale	unbias
4.737570048	meanfemale	unbias
8.840031995	meanfemale	unbias
6.22831494	meanfemale	unbias
1.534700399	meanfemale	unbias
0.802001167	meanfemale	unbias
3.106980314	meanfemale	unbias
2.231944795	meanfemale	unbias
0.406999494	meanfemale	unbias
0.097196297	meanfemale	unbias
0.282507134	meanfemale	unbias
0.246419074	meanfemale	unbias
3.781211458	meanfemale	unbias
8.423241609	meanfemale	unbias
0.621191423	meanfemale	unbias
5.312457894	meanfemale	unbias
1.882609896	meanfemale	unbias
4.268769585	meanfemale	unbias
2.405148897	meanfemale	unbias
3.728537993	meanfemale	unbias
7.488257489	meanfemale	unbias
2.614083301	meanfemale	unbias
3.761374381	meanfemale	unbias
2.151696424	meanfemale	unbias
2.883059621	meanfemale	unbias
4.996765198	meanfemale	unbias
0.044118521	meanfemale	unbias
0.854584849	meanfemale	unbias
1.301620343	meanfemale	unbias
2.917898234	meanfemale	unbias
-0.249616456	meanfemale	unbias
2.729355257	meanfemale	unbias
0.590794879	meanfemale	unbias
3.587368142	meanfemale	unbias
5.866387172	meanfemale	unbias
7.158441872	meanfemale	unbias
4.182925388	meanfemale	unbias
1.765609019	meanfemale	unbias
0.91046222	meanfemale	unbias
0.621191423	meanfemale	unbias
5.275638888	meanfemale	unbias
3.55701758	meanfemale	unbias
7.511176799	meanfemale	unbias
3.655916894	meanfemale	unbias
3.712509597	meanfemale	unbias
0.412856658	meanfemale	unbias
4.090421794	meanfemale	unbias
2.499064675	meanfemale	unbias
3.177418512	meanfemale	unbias
4.238701033	meanfemale	unbias
7.618335853	meanfemale	unbias
5.204907912	meanfemale	unbias
0.526743659	meanfemale	unbias
3.944071349	meanfemale	unbias
1.354910112	meanfemale	unbias
2.05624095	meanfemale	unbias
2.12633252	meanfemale	unbias
5.264160544	meanfemale	unbias
5.267048157	meanfemale	unbias
1.283870638	meanfemale	unbias
3.186605333	meanfemale	unbias
6.985983025	meanfemale	unbias
0.447106288	meanfemale	unbias
0.131953723	meanfemale	unbias
-0.16935488	meanfemale	unbias
0.48108272	meanfemale	unbias
3.518576847	meanfemale	unbias
3.069347926	meanfemale	unbias
1.377589283	meanfemale	unbias
1.623882608	meanfemale	unbias
-0.075006828	meanfemale	unbias
0.888691629	meanfemale	unbias
4.057828875	meanfemale	unbias
2.48802992	meanfemale	unbias
0.392563253	meanfemale	unbias
2.54299634	meanfemale	unbias
6.199616903	meanfemale	unbias
1.313498865	meanfemale	unbias
5.855382553	meanfemale	unbias
5.125798965	meanfemale	unbias
2.498124452	meanfemale	unbias
0.82150926	meanfemale	unbias
0.461051923	meanfemale	unbias
4.129799887	meanfemale	unbias
0.647521972	meanfemale	unbias
1.229020384	meanfemale	unbias
6.002814018	meanfemale	unbias
2.32683273	meanfemale	unbias
6.91910759	meanfemale	unbias
0.435033123	meanfemale	unbias
0.001000908	meanfemale	unbias
5.53024381	meanfemale	unbias
3.218494814	meanfemale	unbias
6.820163784	meanfemale	unbias
1.216093807	meanfemale	unbias
4.76735143	meanfemale	unbias
1.785639195	meanfemale	unbias
0.688000522	meanfemale	unbias
3.024215055	meanfemale	unbias
4.274785787	meanfemale	unbias
2.743388171	meanfemale	unbias
0.602939876	meanfemale	unbias
5.0421705	meanfemale	unbias
1.294417836	meanfemale	unbias
1.7288624	meanfemale	unbias
2.15733546	meanfemale	unbias
1.527164429	meanfemale	unbias
5.386055918	meanfemale	unbias
1.716613098	meanfemale	unbias
3.884105973	meanfemale	unbias
5.871445212	meanfemale	unbias
4.094126807	meanfemale	unbias
6.570641506	meanfemale	unbias
1.00733026	meanfemale	unbias
1.906285562	meanfemale	unbias
1.638183839	meanfemale	unbias
-0.151458306	meanfemale	unbias
4.776440747	meanfemale	unbias
7.280122553	meanfemale	unbias
2.287345725	meanfemale	unbias
6.111642509	meanfemale	unbias
1.411301167	meanfemale	unbias
1.026113866	meanfemale	unbias
3.011786944	meanfemale	unbias
2.871703934	meanfemale	unbias
2.963123099	meanfemale	unbias
6.999076796	meanfemale	unbias
2.374791455	meanfemale	unbias
3.174197009	meanfemale	unbias
6.520591118	meanfemale	unbias
5.061064288	meanfemale	unbias
1.34239876	meanfemale	unbias
6.023449919	meanfemale	unbias
-0.456313168	meanfemale	unbias
0.222737381	meanfemale	unbias
2.361423398	meanfemale	unbias
1.256806612	meanfemale	unbias
0.934211065	meanfemale	unbias
0.63043909	meanfemale	unbias
6.337503851	meanfemale	unbias
3.225493501	meanfemale	unbias
0.8322111	meanfemale	unbias
4.63880622	meanfemale	unbias
1.802426001	meanfemale	unbias
4.495698342	meanfemale	unbias
7.540604421	meanfemale	unbias
3.95115994	meanfemale	unbias
5.965956302	meanfemale	unbias
1.842117919	meanfemale	unbias
2.854443311	meanfemale	unbias
5.235776876	meanfemale	unbias
0.902382243	meanfemale	unbias
5.001106676	meanfemale	unbias
1.383896591	meanfemale	unbias
2.227120023	meanfemale	unbias
5.57686537	meanfemale	unbias
3.967474673	meanfemale	unbias
-0.202634178	meanfemale	unbias
5.093040556	meanfemale	unbias
4.823348021	meanfemale	unbias
2.636124763	meanfemale	unbias
4.096710281	meanfemale	unbias
6.481210739	meanfemale	unbias
0.19279044	meanfemale	unbias
8.296750001	meanfemale	unbias
4.973806422	meanfemale	unbias
3.814745637	meanfemale	unbias
2.250165752	meanfemale	unbias
1.489959977	meanfemale	unbias
2.297812727	meanfemale	unbias
1.776174271	meanfemale	unbias
2.488248819	meanfemale	unbias
3.415269958	meanfemale	unbias
1.842060183	meanfemale	unbias
2.119365484	meanfemale	unbias
6.464754622	meanfemale	unbias
4.423306697	meanfemale	unbias
0.326002577	meanfemale	unbias
2.054977953	meanfemale	unbias
1.432000296	meanfemale	unbias
2.965201965	meanfemale	unbias
0.889719921	meanfemale	unbias
2.432592589	meanfemale	unbias
0.677918516	meanfemale	unbias
0.526743659	meanfemale	unbias
2.935804663	meanfemale	unbias
3.6703198	meanfemale	unbias
0.930237747	meanfemale	unbias
6.725838216	meanfemale	unbias
2.392491318	meanfemale	unbias
1.471596583	meanfemale	unbias
0.910135444	meanfemale	unbias
1.406753942	meanfemale	unbias
1.303396569	meanfemale	unbias
1.396511524	meanfemale	unbias
1.610401953	meanfemale	unbias
6.535420685	meanfemale	unbias
-0.370725429	meanfemale	unbias
-0.115214229	meanfemale	unbias
5.496778794	meanfemale	unbias
4.937093425	meanfemale	unbias
3.950726181	meanfemale	unbias
0.651862794	meanfemale	unbias
4.013229565	meanfemale	unbias
1.048775197	meanfemale	unbias
1.122593995	meanfemale	unbias
1.267224683	meanfemale	unbias
4.182879753	meanfemale	unbias
0.896237052	meanfemale	unbias
0.80132748	meanfemale	unbias
0.684418935	meanfemale	unbias
1.912796409	meanfemale	unbias
6.374448759	meanfemale	unbias
1.557846725	meanfemale	unbias
5.903280508	meanfemale	unbias
0.371950553	meanfemale	unbias
-0.16935488	meanfemale	unbias
3.032305267	meanfemale	unbias
3.179716397	meanfemale	unbias
4.542756741	meanfemale	unbias
0.533710587	meanfemale	unbias
1.060606749	meanfemale	unbias
3.277030444	meanfemale	unbias
2.154076447	meanfemale	unbias
1.124010839	meanfemale	unbias
2.59199523	meanfemale	unbias
0.773241296	meanfemale	unbias
6.433212631	meanfemale	unbias
0.34719792	meanfemale	unbias
6.038236929	meanfemale	unbias
2.379121803	meanfemale	unbias
1.238182827	meanfemale	unbias
0.91628167	meanfemale	unbias
3.185783776	meanfemale	unbias
0.55023807	meanfemale	unbias
5.686512927	meanfemale	unbias
5.478433409	meanfemale	unbias
4.472247828	meanfemale	unbias
3.983707823	meanfemale	unbias
1.75528017	meanfemale	unbias
3.458214984	meanfemale	unbias
2.520237697	meanfemale	unbias
2.183867459	meanfemale	unbias
3.031101537	meanfemale	unbias
3.706443266	meanfemale	unbias
1.331463988	meanfemale	unbias
-0.128902725	meanfemale	unbias
