gid	female	log2meanXX	cutoff
TRINITY_DN136725_c7_g1_i1	meanfemale	5.609163894	FC1
TRINITY_DN86402_c1_g1_i1	meanfemale	4.571905284	FC1
TRINITY_DN133533_c1_g1_i4	meanfemale	4.170731874	FC1
TRINITY_DN119864_c0_g2_i1	meanfemale	1.530025033	FC1
TRINITY_DN130360_c0_g2_i1	meanfemale	3.844776298	FC1
TRINITY_DN116359_c0_g1_i2	meanfemale	5.48823637	FC1
TRINITY_DN113753_c1_g1_i1	meanfemale	4.502789947	FC1
TRINITY_DN126414_c7_g8_i1	meanfemale	2.811198325	FC1
TRINITY_DN122308_c0_g2_i4	meanfemale	3.080073868	FC1
TRINITY_DN132452_c4_g3_i2	meanfemale	4.360369968	FC1
TRINITY_DN132524_c0_g1_i3	meanfemale	3.698390989	FC1
TRINITY_DN133533_c1_g4_i1	meanfemale	3.032729545	FC1
TRINITY_DN124183_c4_g2_i1	meanfemale	4.755453035	FC1
TRINITY_DN112096_c1_g2_i2	meanfemale	5.605079328	FC1
TRINITY_DN114976_c0_g1_i1	meanfemale	3.418514852	FC1
TRINITY_DN124588_c4_g2_i1	meanfemale	5.135771188	FC1
TRINITY_DN132628_c0_g1_i2	meanfemale	4.007892714	FC1
TRINITY_DN133380_c1_g8_i4	meanfemale	2.09151049	FC1
TRINITY_DN124500_c2_g8_i1	meanfemale	1.090735309	FC1
TRINITY_DN121668_c0_g1_i1	meanfemale	3.438166813	FC1
TRINITY_DN131814_c2_g1_i1	meanfemale	3.8328791	FC1
TRINITY_DN120464_c0_g1_i1	meanfemale	4.945805018	FC1
TRINITY_DN123516_c0_g2_i1	meanfemale	4.319459099	FC1
TRINITY_DN125550_c0_g1_i1	meanfemale	4.664159755	FC1
TRINITY_DN126922_c1_g1_i1	meanfemale	6.268566274	FC1
TRINITY_DN130252_c1_g4_i2	meanfemale	4.148537662	FC1
TRINITY_DN136585_c0_g1_i3	meanfemale	3.455123425	FC1
TRINITY_DN127842_c2_g3_i1	meanfemale	3.378482521	FC1
TRINITY_DN123193_c0_g2_i5	meanfemale	7.021423525	FC1
TRINITY_DN117573_c0_g1_i2	meanfemale	6.465091347	FC1
TRINITY_DN125104_c0_g8_i5	meanfemale	5.485732941	FC1
TRINITY_DN103500_c0_g1_i1	meanfemale	5.253711346	FC1
TRINITY_DN127929_c1_g3_i4	meanfemale	4.392076222	FC1
TRINITY_DN129596_c3_g3_i3	meanfemale	2.530206535	FC1
TRINITY_DN107645_c0_g1_i1	meanfemale	4.898807902	FC1
TRINITY_DN107308_c0_g1_i1	meanfemale	2.569711846	FC1
TRINITY_DN114459_c0_g1_i1	meanfemale	5.71161511	FC1
TRINITY_DN133618_c1_g8_i1	meanfemale	6.076838774	FC1
TRINITY_DN110298_c0_g2_i1	meanfemale	5.937064	FC1
TRINITY_DN121268_c0_g2_i1	meanfemale	2.90677187	FC1
TRINITY_DN116613_c0_g1_i2	meanfemale	2.247100625	FC1
TRINITY_DN109667_c0_g1_i2	meanfemale	5.436824018	FC1
TRINITY_DN109101_c0_g2_i1	meanfemale	3.397418582	FC1
TRINITY_DN130561_c0_g2_i1	meanfemale	3.330176011	FC1
TRINITY_DN135293_c2_g1_i1	meanfemale	4.843113595	FC1
TRINITY_DN129548_c4_g1_i1	meanfemale	4.949505377	FC1
TRINITY_DN117630_c0_g1_i5	meanfemale	3.58442946	FC1
TRINITY_DN128952_c0_g1_i4	meanfemale	5.358524312	FC1
TRINITY_DN134066_c0_g3_i3	meanfemale	4.375890171	FC1
TRINITY_DN18217_c1_g1_i1	meanfemale	4.697866194	FC1
TRINITY_DN131462_c0_g2_i1	meanfemale	3.557102209	FC1
TRINITY_DN132053_c4_g4_i1	meanfemale	3.874818164	FC1
TRINITY_DN128664_c0_g3_i1	meanfemale	2.897113382	FC1
TRINITY_DN13821_c0_g2_i1	meanfemale	2.058533679	FC1
TRINITY_DN122374_c1_g1_i4	meanfemale	4.325586553	FC1
TRINITY_DN117131_c0_g2_i2	meanfemale	4.555940569	FC1
TRINITY_DN132701_c0_g4_i1	meanfemale	5.698450268	FC1
TRINITY_DN130347_c1_g1_i2	meanfemale	3.919831537	FC1
TRINITY_DN129121_c4_g2_i1	meanfemale	1.360624839	FC1
TRINITY_DN131292_c0_g1_i3	meanfemale	3.314410544	FC1
TRINITY_DN131368_c3_g4_i2	meanfemale	3.90153772	FC1
TRINITY_DN120593_c0_g1_i1	meanfemale	4.840040325	FC1
TRINITY_DN128428_c0_g3_i2	meanfemale	1.805292694	FC1
TRINITY_DN117210_c0_g1_i1	meanfemale	3.695070202	FC1
TRINITY_DN133133_c0_g2_i1	meanfemale	3.188520424	FC1
TRINITY_DN129162_c3_g2_i1	meanfemale	3.892975374	FC1
TRINITY_DN133886_c1_g1_i2	meanfemale	1.29501866	FC1
TRINITY_DN136182_c0_g2_i3	meanfemale	3.085522668	FC1
TRINITY_DN134976_c6_g9_i1	meanfemale	5.718678824	FC1
TRINITY_DN131591_c3_g2_i1	meanfemale	5.934999425	FC1
TRINITY_DN128829_c2_g1_i2	meanfemale	5.200473778	FC1
TRINITY_DN124959_c2_g4_i7	meanfemale	4.460271415	FC1
TRINITY_DN128761_c2_g4_i2	meanfemale	2.222912304	FC1
TRINITY_DN117858_c0_g3_i1	meanfemale	4.021999769	FC1
TRINITY_DN119480_c0_g1_i1	meanfemale	1.09204606	FC1
TRINITY_DN131953_c1_g3_i5	meanfemale	5.282987577	FC1
TRINITY_DN134516_c0_g4_i1	meanfemale	3.521640967	FC1
TRINITY_DN134620_c2_g3_i1	meanfemale	6.371245764	FC1
TRINITY_DN131986_c2_g1_i1	meanfemale	1.778129785	FC1
TRINITY_DN128151_c3_g3_i2	meanfemale	3.087529959	FC1
TRINITY_DN127287_c0_g1_i2	meanfemale	5.05920264	FC1
TRINITY_DN111752_c0_g1_i1	meanfemale	6.008721289	FC1
TRINITY_DN17632_c0_g1_i1	meanfemale	4.435878591	FC1
TRINITY_DN121375_c6_g2_i6	meanfemale	2.869156571	FC1
TRINITY_DN134239_c0_g1_i2	meanfemale	4.808331208	FC1
TRINITY_DN128447_c0_g2_i1	meanfemale	2.054205786	FC1
TRINITY_DN127625_c2_g1_i4	meanfemale	3.722051909	FC1
TRINITY_DN132980_c2_g1_i2	meanfemale	4.76040161	FC1
TRINITY_DN131376_c7_g3_i1	meanfemale	3.063216958	FC1
TRINITY_DN132258_c2_g1_i1	meanfemale	3.421528027	FC1
TRINITY_DN122646_c2_g2_i1	meanfemale	2.890012682	FC1
TRINITY_DN134425_c0_g2_i3	meanfemale	3.431635672	FC1
TRINITY_DN129431_c3_g2_i3	meanfemale	3.341466062	FC1
TRINITY_DN134822_c0_g1_i1	meanfemale	1.626577961	FC1
TRINITY_DN130597_c4_g6_i7	meanfemale	4.301534448	FC1
TRINITY_DN129114_c0_g1_i1	meanfemale	4.3209131	FC1
TRINITY_DN125507_c0_g7_i1	meanfemale	3.57648295	FC1
TRINITY_DN133305_c0_g1_i1	meanfemale	2.081379679	FC1
TRINITY_DN113377_c0_g2_i1	meanfemale	0.670508873	FC1
TRINITY_DN132098_c0_g2_i2	meanfemale	0.518102969	FC1
TRINITY_DN128057_c0_g1_i2	meanfemale	3.286400145	FC1
TRINITY_DN124732_c1_g2_i1	meanfemale	4.155973273	FC1
TRINITY_DN110673_c0_g1_i1	meanfemale	3.924858386	FC1
TRINITY_DN119509_c1_g4_i1	meanfemale	4.051452581	FC1
TRINITY_DN131276_c1_g3_i1	meanfemale	5.3378419	FC1
TRINITY_DN125072_c0_g2_i1	meanfemale	5.168822804	FC1
TRINITY_DN136063_c1_g2_i1	meanfemale	3.861861697	FC1
TRINITY_DN134775_c0_g2_i2	meanfemale	-0.480754858	FC1
TRINITY_DN123115_c0_g1_i2	meanfemale	5.266759695	FC1
TRINITY_DN127890_c0_g1_i1	meanfemale	3.318996532	FC1
TRINITY_DN119886_c0_g1_i3	meanfemale	4.271492369	FC1
TRINITY_DN133660_c1_g2_i3	meanfemale	2.427062267	FC1
TRINITY_DN132839_c1_g1_i1	meanfemale	3.73268372	FC1
TRINITY_DN121372_c0_g1_i4	meanfemale	2.763509298	FC1
TRINITY_DN135997_c0_g1_i1	meanfemale	4.088423214	FC1
TRINITY_DN124356_c7_g4_i1	meanfemale	6.1474401	FC1
TRINITY_DN128650_c0_g2_i1	meanfemale	3.235948212	FC1
TRINITY_DN119150_c0_g2_i1	meanfemale	3.915385782	FC1
TRINITY_DN125361_c0_g3_i3	meanfemale	2.6425964	FC1
TRINITY_DN117117_c1_g1_i2	meanfemale	4.23067187	FC1
TRINITY_DN125476_c1_g2_i1	meanfemale	5.084913722	FC1
TRINITY_DN128018_c0_g5_i1	meanfemale	4.612482627	FC1
TRINITY_DN132837_c0_g1_i1	meanfemale	6.251871927	FC1
TRINITY_DN131359_c6_g1_i1	meanfemale	5.199802031	FC1
TRINITY_DN128904_c3_g5_i1	meanfemale	2.255989972	FC1
TRINITY_DN107530_c1_g1_i1	meanfemale	6.501865065	FC1
TRINITY_DN128032_c3_g1_i2	meanfemale	3.922125572	FC1
TRINITY_DN97717_c0_g1_i1	meanfemale	3.232639438	FC1
TRINITY_DN118198_c0_g3_i1	meanfemale	6.157778423	FC1
TRINITY_DN126278_c3_g10_i1	meanfemale	6.080971831	FC1
TRINITY_DN126723_c3_g2_i1	meanfemale	1.678510841	FC1
TRINITY_DN133113_c0_g2_i2	meanfemale	1.695669389	FC1
TRINITY_DN120251_c0_g1_i2	meanfemale	4.767663764	FC1
TRINITY_DN124420_c1_g1_i2	meanfemale	4.214239679	FC1
TRINITY_DN134462_c0_g2_i2	meanfemale	3.080392302	FC1
TRINITY_DN128074_c0_g1_i1	meanfemale	4.051900153	FC1
TRINITY_DN125045_c0_g1_i2	meanfemale	4.431215785	FC1
TRINITY_DN107774_c0_g1_i2	meanfemale	7.215813297	FC1
TRINITY_DN129582_c1_g1_i1	meanfemale	5.885610936	FC1
TRINITY_DN130083_c1_g2_i1	meanfemale	3.845922599	FC1
TRINITY_DN123707_c0_g2_i3	meanfemale	4.105456719	FC1
TRINITY_DN128397_c3_g2_i2	meanfemale	3.829107947	FC1
TRINITY_DN129787_c7_g1_i1	meanfemale	4.225078407	FC1
TRINITY_DN116953_c0_g1_i2	meanfemale	5.299360791	FC1
TRINITY_DN113587_c0_g1_i2	meanfemale	4.420941022	FC1
TRINITY_DN125092_c6_g5_i2	meanfemale	4.777200687	FC1
TRINITY_DN128790_c6_g2_i1	meanfemale	4.896051099	FC1
TRINITY_DN122124_c0_g1_i2	meanfemale	5.656586111	FC1
TRINITY_DN113789_c0_g1_i1	meanfemale	5.362514804	FC1
TRINITY_DN125404_c0_g1_i1	meanfemale	2.154242012	FC1
TRINITY_DN134123_c0_g5_i2	meanfemale	5.532754971	FC1
TRINITY_DN132323_c5_g1_i4	meanfemale	2.608690088	FC1
TRINITY_DN78711_c0_g1_i1	meanfemale	3.209865186	FC1
TRINITY_DN114695_c0_g1_i1	meanfemale	5.226706163	FC1
TRINITY_DN129951_c2_g1_i2	meanfemale	2.400698557	FC1
TRINITY_DN135256_c0_g1_i2	meanfemale	4.47305198	FC1
TRINITY_DN126619_c1_g3_i3	meanfemale	3.735159547	FC1
TRINITY_DN112081_c0_g3_i7	meanfemale	3.891551004	FC1
TRINITY_DN135433_c1_g3_i3	meanfemale	6.567245471	FC1
TRINITY_DN119580_c0_g1_i7	meanfemale	2.912954412	FC1
TRINITY_DN124856_c0_g1_i2	meanfemale	5.325897513	FC1
TRINITY_DN135222_c1_g3_i1	meanfemale	0.971978633	FC1
TRINITY_DN128703_c7_g2_i2	meanfemale	4.099919446	FC1
TRINITY_DN134021_c0_g1_i1	meanfemale	2.820049164	FC1
TRINITY_DN127570_c3_g1_i2	meanfemale	2.578998882	FC1
TRINITY_DN135149_c5_g2_i1	meanfemale	4.118803115	FC1
TRINITY_DN125666_c4_g9_i1	meanfemale	5.769067013	FC1
TRINITY_DN103557_c0_g2_i2	meanfemale	4.70752566	FC1
TRINITY_DN133323_c0_g1_i1	meanfemale	3.879901066	FC1
TRINITY_DN128320_c1_g2_i2	meanfemale	6.065893734	FC1
TRINITY_DN121241_c1_g1_i1	meanfemale	4.631616642	FC1
TRINITY_DN120319_c0_g2_i1	meanfemale	3.481411444	FC1
TRINITY_DN124922_c6_g7_i1	meanfemale	4.423457154	FC1
TRINITY_DN126279_c0_g3_i1	meanfemale	4.456314633	FC1
TRINITY_DN132023_c0_g1_i1	meanfemale	2.322541588	FC1
TRINITY_DN124621_c1_g3_i2	meanfemale	5.15119155	FC1
TRINITY_DN123715_c0_g1_i1	meanfemale	4.585738558	FC1
TRINITY_DN125700_c0_g1_i1	meanfemale	7.673499505	FC1
TRINITY_DN132533_c5_g8_i3	meanfemale	3.960708526	FC1
TRINITY_DN120688_c2_g1_i2	meanfemale	4.976735103	FC1
TRINITY_DN126027_c4_g1_i1	meanfemale	2.429965138	FC1
TRINITY_DN128639_c1_g5_i1	meanfemale	3.181869398	FC1
TRINITY_DN132832_c1_g5_i6	meanfemale	3.746923942	FC1
TRINITY_DN126359_c3_g3_i1	meanfemale	2.943683346	FC1
TRINITY_DN114799_c0_g1_i1	meanfemale	4.585694111	FC1
TRINITY_DN122523_c0_g1_i1	meanfemale	3.092152982	FC1
TRINITY_DN132821_c9_g1_i1	meanfemale	2.635286309	FC1
TRINITY_DN132102_c2_g4_i4	meanfemale	3.023814621	FC1
TRINITY_DN121074_c1_g1_i1	meanfemale	4.101031836	FC1
TRINITY_DN126687_c0_g1_i1	meanfemale	3.657265377	FC1
TRINITY_DN130519_c2_g3_i2	meanfemale	4.655001057	FC1
TRINITY_DN122628_c3_g3_i1	meanfemale	3.628190472	FC1
TRINITY_DN126648_c0_g2_i1	meanfemale	1.985636626	FC1
TRINITY_DN123119_c7_g4_i2	meanfemale	4.062121148	FC1
TRINITY_DN133629_c2_g3_i2	meanfemale	2.829545663	FC1
TRINITY_DN121182_c1_g2_i2	meanfemale	5.854309598	FC1
TRINITY_DN120435_c2_g2_i1	meanfemale	3.203397583	FC1
TRINITY_DN129696_c0_g1_i1	meanfemale	0.417301454	FC1
TRINITY_DN124445_c0_g3_i2	meanfemale	3.934575791	FC1
TRINITY_DN124665_c1_g1_i1	meanfemale	5.31313228	FC1
TRINITY_DN126926_c0_g1_i1	meanfemale	3.529453192	FC1
TRINITY_DN131049_c4_g2_i4	meanfemale	4.531778607	FC1
TRINITY_DN133996_c3_g8_i2	meanfemale	4.099688573	FC1
TRINITY_DN132635_c2_g4_i2	meanfemale	4.251810604	FC1
TRINITY_DN130302_c6_g5_i1	meanfemale	3.277050404	FC1
TRINITY_DN129115_c3_g1_i1	meanfemale	3.367235476	FC1
TRINITY_DN133486_c2_g7_i2	meanfemale	4.118631279	FC1
TRINITY_DN119258_c0_g2_i1	meanfemale	4.504806662	FC1
TRINITY_DN130027_c1_g1_i2	meanfemale	2.831082348	FC1
TRINITY_DN121356_c0_g1_i4	meanfemale	3.624841918	FC1
TRINITY_DN124818_c1_g1_i2	meanfemale	3.51247806	FC1
TRINITY_DN124510_c0_g1_i1	meanfemale	1.504029526	FC1
TRINITY_DN130089_c0_g3_i3	meanfemale	4.534265248	FC1
TRINITY_DN133689_c1_g4_i11	meanfemale	2.935477913	FC1
TRINITY_DN132045_c1_g2_i2	meanfemale	1.462377474	FC1
TRINITY_DN118644_c0_g1_i1	meanfemale	2.472750288	FC1
TRINITY_DN130537_c3_g1_i1	meanfemale	3.27993466	FC1
TRINITY_DN118839_c0_g1_i1	meanfemale	6.333680978	FC1
TRINITY_DN129485_c0_g1_i1	meanfemale	4.393823348	FC1
TRINITY_DN128835_c0_g1_i1	meanfemale	2.723716686	FC1
TRINITY_DN103783_c0_g1_i1	meanfemale	3.668529883	FC1
TRINITY_DN129391_c3_g3_i2	meanfemale	4.655131158	FC1
TRINITY_DN134887_c5_g7_i2	meanfemale	3.271492323	FC1
TRINITY_DN134346_c1_g2_i3	meanfemale	3.95917361	FC1
TRINITY_DN127109_c0_g1_i3	meanfemale	5.759289639	FC1
TRINITY_DN121903_c1_g10_i1	meanfemale	3.581661594	FC1
TRINITY_DN118108_c0_g1_i1	meanfemale	3.071226108	FC1
TRINITY_DN125989_c1_g1_i1	meanfemale	4.217476119	FC1
TRINITY_DN127723_c5_g1_i2	meanfemale	4.596771525	FC1
TRINITY_DN116861_c0_g1_i1	meanfemale	4.466740852	FC1
TRINITY_DN127067_c5_g2_i2	meanfemale	3.627521429	FC1
TRINITY_DN135403_c1_g1_i1	meanfemale	5.227334569	FC1
TRINITY_DN126910_c4_g1_i1	meanfemale	4.356578367	FC1
TRINITY_DN126267_c2_g2_i1	meanfemale	2.724980689	FC1
TRINITY_DN131279_c2_g1_i5	meanfemale	3.950247795	FC1
TRINITY_DN134204_c2_g1_i1	meanfemale	5.242527819	FC1
TRINITY_DN114256_c0_g1_i1	meanfemale	4.668003114	FC1
TRINITY_DN121292_c0_g1_i1	meanfemale	4.974739804	FC1
TRINITY_DN125199_c1_g1_i4	meanfemale	2.201664148	FC1
TRINITY_DN125834_c5_g1_i4	meanfemale	2.87221017	FC1
TRINITY_DN98399_c0_g1_i1	meanfemale	3.498067464	FC1
TRINITY_DN119023_c7_g1_i1	meanfemale	5.548433792	FC1
TRINITY_DN131832_c0_g1_i2	meanfemale	3.391977778	FC1
TRINITY_DN107751_c0_g1_i1	meanfemale	3.374885966	FC1
TRINITY_DN96917_c0_g1_i1	meanfemale	5.209678499	FC1
TRINITY_DN72428_c0_g1_i1	meanfemale	4.962487163	FC1
TRINITY_DN126216_c0_g1_i1	meanfemale	3.817465114	FC1
TRINITY_DN89464_c0_g1_i1	meanfemale	4.001479562	FC1
TRINITY_DN130953_c3_g3_i1	meanfemale	5.254446576	FC1
TRINITY_DN123343_c0_g2_i1	meanfemale	5.70307484	FC1
TRINITY_DN124362_c0_g1_i2	meanfemale	4.166503424	FC1
TRINITY_DN131756_c4_g3_i1	meanfemale	4.375731058	FC1
TRINITY_DN115705_c1_g1_i2	meanfemale	2.177998387	FC1
TRINITY_DN122116_c1_g1_i2	meanfemale	3.115778261	FC1
TRINITY_DN134508_c1_g1_i1	meanfemale	4.081460554	FC1
TRINITY_DN136221_c4_g1_i1	meanfemale	4.060756465	FC1
TRINITY_DN129852_c1_g1_i2	meanfemale	4.586371402	FC1
TRINITY_DN132938_c0_g6_i1	meanfemale	2.928898575	FC1
TRINITY_DN127505_c1_g6_i1	meanfemale	5.416670553	FC1
TRINITY_DN129808_c10_g2_i1	meanfemale	3.31133622	FC1
TRINITY_DN117152_c0_g3_i2	meanfemale	2.431943458	FC1
TRINITY_DN126490_c0_g1_i1	meanfemale	2.657474959	FC1
TRINITY_DN133712_c0_g7_i4	meanfemale	3.72417296	FC1
TRINITY_DN135622_c2_g1_i3	meanfemale	3.717683954	FC1
TRINITY_DN127619_c2_g2_i2	meanfemale	1.567153818	FC1
TRINITY_DN112103_c0_g1_i1	meanfemale	6.440701463	FC1
TRINITY_DN118530_c0_g2_i5	meanfemale	4.847156484	FC1
TRINITY_DN121191_c0_g1_i3	meanfemale	3.134169907	FC1
TRINITY_DN134987_c2_g1_i2	meanfemale	4.095077766	FC1
TRINITY_DN127766_c5_g2_i1	meanfemale	2.640818734	FC1
TRINITY_DN125374_c0_g1_i2	meanfemale	4.019106525	FC1
TRINITY_DN129762_c1_g1_i4	meanfemale	4.899901068	FC1
TRINITY_DN132652_c1_g1_i1	meanfemale	4.194441136	FC1
TRINITY_DN127876_c3_g2_i2	meanfemale	2.945066417	FC1
TRINITY_DN135374_c8_g1_i1	meanfemale	4.522795548	FC1
TRINITY_DN132212_c2_g4_i1	meanfemale	4.340720721	FC1
TRINITY_DN133595_c5_g1_i1	meanfemale	2.324061718	FC1
TRINITY_DN133131_c1_g1_i1	meanfemale	5.035854502	FC1
TRINITY_DN126225_c0_g3_i2	meanfemale	1.829242718	FC1
TRINITY_DN111797_c0_g1_i1	meanfemale	5.085816742	FC1
TRINITY_DN133669_c1_g2_i6	meanfemale	3.964357347	FC1
TRINITY_DN128504_c0_g1_i2	meanfemale	3.221093548	FC1
TRINITY_DN113613_c0_g3_i1	meanfemale	3.599422103	FC1
TRINITY_DN125468_c0_g2_i7	meanfemale	3.531980528	FC1
TRINITY_DN125676_c0_g1_i1	meanfemale	6.834061691	FC1
TRINITY_DN119243_c0_g1_i3	meanfemale	4.555070519	FC1
TRINITY_DN117147_c0_g3_i2	meanfemale	4.501902396	FC1
TRINITY_DN133772_c1_g1_i4	meanfemale	8.055993352	FC1
TRINITY_DN122965_c0_g2_i3	meanfemale	3.990319436	FC1
TRINITY_DN131068_c1_g7_i3	meanfemale	5.730365524	FC1
TRINITY_DN120673_c0_g2_i1	meanfemale	3.073661901	FC1
TRINITY_DN129706_c0_g1_i1	meanfemale	3.192935587	FC1
TRINITY_DN132286_c0_g1_i1	meanfemale	1.260651826	FC1
TRINITY_DN102078_c0_g1_i1	meanfemale	5.327258918	FC1
TRINITY_DN136406_c5_g2_i1	meanfemale	6.271243023	FC1
TRINITY_DN130422_c0_g2_i1	meanfemale	3.105857032	FC1
TRINITY_DN115208_c0_g2_i1	meanfemale	4.860343729	FC1
TRINITY_DN130264_c0_g4_i1	meanfemale	2.897376261	FC1
TRINITY_DN126296_c0_g1_i4	meanfemale	0.369347159	FC1
TRINITY_DN123377_c2_g3_i1	meanfemale	3.697304517	FC1
TRINITY_DN124954_c5_g3_i6	meanfemale	5.973247249	FC1
TRINITY_DN126692_c6_g2_i8	meanfemale	4.814078721	FC1
TRINITY_DN108927_c0_g4_i1	meanfemale	4.319028807	FC1
TRINITY_DN122993_c0_g1_i2	meanfemale	1.982350314	FC1
TRINITY_DN104337_c0_g1_i1	meanfemale	4.183417562	FC1
TRINITY_DN121944_c0_g4_i1	meanfemale	4.722517843	FC1
TRINITY_DN125176_c0_g1_i1	meanfemale	5.450024808	FC1
TRINITY_DN130024_c2_g4_i1	meanfemale	4.14755318	FC1
TRINITY_DN111155_c0_g2_i2	meanfemale	6.225560502	FC1
TRINITY_DN134522_c4_g3_i1	meanfemale	6.961406944	FC1
TRINITY_DN130281_c0_g1_i1	meanfemale	1.313764326	FC1
TRINITY_DN120542_c0_g1_i1	meanfemale	5.117986451	FC1
TRINITY_DN127720_c2_g2_i1	meanfemale	7.393178966	FC1
TRINITY_DN123090_c3_g1_i4	meanfemale	5.090706611	FC1
TRINITY_DN124520_c1_g1_i1	meanfemale	5.008074942	FC1
TRINITY_DN124500_c2_g1_i2	meanfemale	4.722061058	FC1
TRINITY_DN120902_c0_g1_i1	meanfemale	6.046486181	FC1
TRINITY_DN119591_c0_g2_i6	meanfemale	2.592261789	FC1
TRINITY_DN130170_c2_g1_i1	meanfemale	3.677953868	FC1
TRINITY_DN126269_c1_g1_i1	meanfemale	2.600447318	FC1
TRINITY_DN130132_c1_g3_i2	meanfemale	3.645844852	FC1
TRINITY_DN129469_c0_g2_i4	meanfemale	3.458113991	FC1
TRINITY_DN132616_c0_g1_i5	meanfemale	5.548206146	FC1
TRINITY_DN128056_c1_g1_i1	meanfemale	1.862361965	FC1
TRINITY_DN135255_c2_g2_i1	meanfemale	4.160143505	FC1
TRINITY_DN119165_c0_g1_i1	meanfemale	5.287436496	FC1
TRINITY_DN130414_c0_g2_i1	meanfemale	0.809276611	FC1
TRINITY_DN126192_c3_g1_i1	meanfemale	3.631571269	FC1
TRINITY_DN135328_c0_g2_i2	meanfemale	2.500194233	FC1
TRINITY_DN118275_c1_g1_i1	meanfemale	4.551093905	FC1
TRINITY_DN122714_c15_g1_i1	meanfemale	4.779697698	FC1
TRINITY_DN117330_c0_g1_i2	meanfemale	6.013990682	FC1
TRINITY_DN133091_c3_g1_i2	meanfemale	2.409174708	FC1
TRINITY_DN102362_c0_g1_i1	meanfemale	6.433858809	FC1
TRINITY_DN127028_c2_g2_i10	meanfemale	4.912491965	FC1
TRINITY_DN121715_c0_g1_i1	meanfemale	4.143583183	FC1
TRINITY_DN126357_c1_g1_i2	meanfemale	4.298156019	FC1
TRINITY_DN127025_c4_g1_i1	meanfemale	4.87730496	FC1
TRINITY_DN132053_c4_g3_i1	meanfemale	5.311209341	FC1
TRINITY_DN110252_c0_g2_i2	meanfemale	4.940094728	FC1
TRINITY_DN135453_c2_g2_i5	meanfemale	3.332188144	FC1
TRINITY_DN130404_c1_g1_i1	meanfemale	3.821068798	FC1
TRINITY_DN127483_c0_g1_i2	meanfemale	2.837747095	FC1
TRINITY_DN132899_c0_g1_i4	meanfemale	3.005980288	FC1
TRINITY_DN123064_c5_g6_i2	meanfemale	3.008735154	FC1
TRINITY_DN134628_c0_g1_i9	meanfemale	6.276242503	FC1
TRINITY_DN135697_c3_g2_i4	meanfemale	1.854960376	FC1
TRINITY_DN135836_c4_g2_i1	meanfemale	4.365637359	FC1
TRINITY_DN109362_c0_g2_i1	meanfemale	5.579313119	FC1
TRINITY_DN110265_c0_g1_i1	meanfemale	4.423828259	FC1
TRINITY_DN132916_c1_g1_i2	meanfemale	3.209927719	FC1
TRINITY_DN104090_c1_g2_i1	meanfemale	4.068301498	FC1
TRINITY_DN106850_c0_g1_i1	meanfemale	4.494401719	FC1
TRINITY_DN134610_c3_g1_i4	meanfemale	5.068485851	FC1
TRINITY_DN119236_c0_g1_i1	meanfemale	4.395576584	FC1
TRINITY_DN114975_c0_g1_i1	meanfemale	5.069758889	FC1
TRINITY_DN135948_c0_g1_i3	meanfemale	4.712397703	FC1
TRINITY_DN135269_c8_g2_i2	meanfemale	2.400830089	FC1
TRINITY_DN132752_c0_g1_i1	meanfemale	4.544630495	FC1
TRINITY_DN129897_c10_g1_i1	meanfemale	2.847365136	FC1
TRINITY_DN130008_c0_g2_i4	meanfemale	2.391470339	FC1
TRINITY_DN129523_c0_g2_i1	meanfemale	3.432899095	FC1
TRINITY_DN121296_c0_g2_i1	meanfemale	2.366300934	FC1
TRINITY_DN132163_c5_g7_i3	meanfemale	3.507059501	FC1
TRINITY_DN104365_c0_g3_i1	meanfemale	3.141870333	FC1
TRINITY_DN110153_c0_g1_i1	meanfemale	4.01177849	FC1
TRINITY_DN116603_c0_g1_i4	meanfemale	2.7451837	FC1
TRINITY_DN124083_c0_g1_i2	meanfemale	4.181715957	FC1
TRINITY_DN127880_c5_g2_i8	meanfemale	4.20332019	FC1
TRINITY_DN132776_c2_g1_i1	meanfemale	5.042960906	FC1
TRINITY_DN136425_c0_g6_i1	meanfemale	4.572123599	FC1
TRINITY_DN121485_c0_g1_i1	meanfemale	4.845279728	FC1
TRINITY_DN104240_c0_g1_i1	meanfemale	5.108728687	FC1
TRINITY_DN130616_c1_g1_i3	meanfemale	2.790844519	FC1
TRINITY_DN129774_c0_g2_i2	meanfemale	3.961848692	FC1
TRINITY_DN127848_c6_g1_i1	meanfemale	5.24555596	FC1
TRINITY_DN117185_c0_g2_i4	meanfemale	6.141900856	FC1
TRINITY_DN117185_c0_g3_i1	meanfemale	5.594350837	FC1
TRINITY_DN129220_c0_g1_i2	meanfemale	3.104896352	FC1
TRINITY_DN110567_c1_g1_i1	meanfemale	3.451679639	FC1
TRINITY_DN114928_c0_g1_i1	meanfemale	2.837298425	FC1
TRINITY_DN135185_c1_g4_i1	meanfemale	3.900971554	FC1
TRINITY_DN124133_c1_g1_i1	meanfemale	5.003538471	FC1
TRINITY_DN120086_c0_g1_i1	meanfemale	4.472018098	FC1
TRINITY_DN125428_c5_g1_i2	meanfemale	1.428571593	FC1
TRINITY_DN129656_c4_g3_i2	meanfemale	4.418818028	FC1
TRINITY_DN129032_c7_g3_i4	meanfemale	3.111853535	FC1
TRINITY_DN129171_c8_g2_i1	meanfemale	4.138668865	FC1
